"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200901,2020-09-01,133741,CME ,00,133 ,   11300,       0,     540,       0,     745,     182,      82,    4421,    6992,     747,    1957,    1808,     478,    8429,   10829,    2871,     471,   -1144,       0,     -40,       0,     449,     181,      58,    -420,     832,    -508,      36,    -517,    -368,    -753,    -362,    -391,    -782,  100.0,    0.0,    4.8,    0.0,    6.6,    1.6,    0.7,   39.1,   61.9,    6.6,   17.3,   16.0,    4.2,   74.6,   95.8,   25.4,    4.2,     88,      0,.,      0,      6,.,.,     31,     14,     12,     26,      6,      5,     75,     31,    26.5,    57.1,    36.5,    76.0,    26.4,    55.4,    34.6,    72.3,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200825,2020-08-25,133741,CME ,00,133 ,   12444,       0,     580,       0,     296,       1,      24,    4840,    6160,    1255,    1920,    2325,     846,    9182,   11190,    3262,    1254,   -3057,       0,       0,       0,       0,    -584,    -190,   -1140,   -2680,     164,    -826,     -84,    -366,   -2359,   -3740,    -698,     683,  100.0,    0.0,    4.7,    0.0,    2.4,    0.0,    0.2,   38.9,   49.5,   10.1,   15.4,   18.7,    6.8,   73.8,   89.9,   26.2,   10.1,     86,      0,.,      0,      4,.,.,     30,     19,     13,     22,      7,      8,     71,     37,    28.6,    52.4,    39.7,    72.7,    28.6,    45.5,    35.6,    64.2,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200818,2020-08-18,133741,CME ,00,133 ,   15501,       0,     580,       0,     296,     585,     214,    5981,    8839,    1091,    2746,    2409,    1213,   11541,   14931,    3960,     570,    1532,       0,       0,       0,      90,      90,      58,    -635,     881,      97,     840,    -257,     604,    1054,    1473,     478,      59,  100.0,    0.0,    3.7,    0.0,    1.9,    3.8,    1.4,   38.6,   57.0,    7.0,   17.7,   15.5,    7.8,   74.5,   96.3,   25.5,    3.7,     96,      0,.,      0,      4,.,.,     32,     16,     12,     32,      7,      8,     81,     37,    25.7,    57.7,    39.3,    76.4,    25.0,    51.8,    33.7,    67.7,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200811,2020-08-11,133741,CME ,00,133 ,   13969,       0,     580,       0,     206,     495,     156,    6616,    7958,     994,    1906,    2666,     609,   10487,   13458,    3482,     511,     509,       0,       0,       0,    -245,     -89,     141,     193,     110,     135,    -225,    -426,     585,     584,     456,     -75,      53,  100.0,    0.0,    4.2,    0.0,    1.5,    3.5,    1.1,   47.4,   57.0,    7.1,   13.6,   19.1,    4.4,   75.1,   96.3,   24.9,    3.7,     92,      0,.,      0,      5,.,.,     35,     16,     14,     23,      8,      6,     79,     35,    30.9,    58.7,    43.7,    78.8,    30.9,    53.6,    39.7,    72.9,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200804,2020-08-04,133741,CME ,00,133 ,   13460,       0,     580,       0,     451,     584,      15,    6423,    7848,     859,    2131,    3092,      24,    9903,   13002,    3557,     458,    -999,       0,       0,      -2,    -195,    -100,      -5,     458,    -109,    -612,    -161,     268,    -272,    -790,    -832,    -209,    -167,  100.0,    0.0,    4.3,    0.0,    3.4,    4.3,    0.1,   47.7,   58.3,    6.4,   15.8,   23.0,    0.2,   73.6,   96.6,   26.4,    3.4,     94,      0,.,      0,      6,.,.,     36,     18,     14,     25,      7,.,     78,     33,    28.8,    58.8,    40.1,    79.8,    28.5,    57.0,    37.9,    77.5,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200728,2020-07-28,133741,CME ,00,133 ,   14459,       0,     580,       2,     646,     684,      20,    5965,    7957,    1472,    2292,    2823,     296,   10693,   13835,    3766,     624,    4856,       0,      47,       2,     161,     406,     -10,    1856,    1901,    1031,      75,    1169,     295,    3410,    4841,    1446,      15,  100.0,    0.0,    4.0,    0.0,    4.5,    4.7,    0.1,   41.3,   55.0,   10.2,   15.9,   19.5,    2.0,   74.0,   95.7,   26.0,    4.3,     85,      0,.,.,      5,.,.,     31,     19,      9,     23,      5,.,     69,     29,    27.7,    59.0,    39.3,    77.4,    26.8,    54.2,    35.9,    70.9,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200721,2020-07-21,133741,CME ,00,133 ,    9603,       0,     533,       0,     485,     278,      30,    4109,    6056,     441,    2217,    1655,       1,    7283,    8994,    2320,     609,     877,       0,       0,       0,      41,      23,       0,     550,     598,      -3,     -89,     270,      -1,     499,     887,     378,     -10,  100.0,    0.0,    5.6,    0.0,    5.1,    2.9,    0.3,   42.8,   63.1,    4.6,   23.1,   17.2,    0.0,   75.8,   93.7,   24.2,    6.3,     67,      0,.,      0,.,.,.,     21,     16,      8,     18,      6,.,     49,     28,    37.5,    58.4,    48.9,    73.3,    37.5,    56.8,    48.9,    71.6,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200714,2020-07-14,133741,CME ,00,133 ,    8726,       0,     533,       0,     444,     255,      30,    3559,    5459,     443,    2306,    1385,       2,    6784,    8107,    1942,     619,      91,       0,      10,       0,    -182,      52,       0,     341,    -247,     -80,     174,     337,       1,     254,      73,    -163,      18,  100.0,    0.0,    6.1,    0.0,    5.1,    2.9,    0.3,   40.8,   62.6,    5.1,   26.4,   15.9,    0.0,   77.7,   92.9,   22.3,    7.1,     70,      0,.,      0,.,.,.,     19,     20,      8,     19,      6,.,     50,     31,    41.2,    55.0,    51.5,    68.5,    41.2,    53.2,    51.5,    66.5,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200707,2020-07-07,133741,CME ,00,133 ,    8635,       0,     523,       0,     626,     203,      30,    3218,    5706,     523,    2132,    1048,       1,    6530,    8034,    2105,     601,     512,       0,      30,       0,     264,     123,       0,     182,     403,      -8,    -123,      31,       0,     315,     579,     197,     -67,  100.0,    0.0,    6.1,    0.0,    7.2,    2.4,    0.3,   37.3,   66.1,    6.1,   24.7,   12.1,    0.0,   75.6,   93.0,   24.4,    7.0,     64,      0,.,      0,.,.,.,     16,     19,      7,     18,      5,.,     46,     27,    42.4,    56.2,    54.1,    71.4,    42.4,    54.2,    54.1,    69.2,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200630,2020-06-30,133741,CME ,00,133 ,    8123,       0,     493,       0,     362,      80,      30,    3036,    5303,     531,    2255,    1017,       1,    6215,    7455,    1908,     668,   -1968,     -31,       0,      -1,    -280,    -217,       4,    -796,    -918,    -544,     135,    -401,     -25,   -1538,   -2102,    -430,     134,  100.0,    0.0,    6.1,    0.0,    4.5,    1.0,    0.4,   37.4,   65.3,    6.5,   27.8,   12.5,    0.0,   76.5,   91.8,   23.5,    8.2,     60,      0,.,      0,.,.,.,     13,     20,      7,     18,      4,.,     42,     27,    44.3,    50.5,    54.3,    66.3,    44.3,    48.5,    54.3,    64.4,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200623,2020-06-23,133741,CME ,00,133 ,   10091,      31,     493,       1,     642,     297,      26,    3832,    6221,    1075,    2120,    1418,      26,    7753,    9557,    2338,     534,     486,       0,      -2,       1,     236,       3,      11,      77,     521,      98,     -49,     -27,      -2,     372,     604,     114,    -118,  100.0,    0.3,    4.9,    0.0,    6.4,    2.9,    0.3,   38.0,   61.7,   10.7,   21.0,   14.1,    0.3,   76.8,   94.7,   23.2,    5.3,     65,.,.,.,.,.,.,     19,     19,      9,     16,      4,.,     51,     28,    36.0,    61.5,    49.6,    74.6,    36.0,    59.3,    49.0,    69.3,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200616,2020-06-16,133741,CME ,00,133 ,    9605,      31,     495,       0,     406,     294,      15,    3755,    5700,     977,    2169,    1445,      27,    7381,    8953,    2224,     652,   -1319,      -5,     -37,     -14,     -29,      80,     -10,    -464,    -537,    -497,      -6,    -363,     -12,   -1037,   -1390,    -282,      71,  100.0,    0.3,    5.2,    0.0,    4.2,    3.1,    0.2,   39.1,   59.3,   10.2,   22.6,   15.0,    0.3,   76.8,   93.2,   23.2,    6.8,     66,.,.,      0,.,.,.,     18,     18,     10,     18,      5,.,     51,     29,    36.1,    61.1,    49.6,    76.4,    36.1,    58.2,    49.3,    69.5,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200609,2020-06-09,133741,CME ,00,133 ,   10924,      36,     532,      14,     435,     214,      25,    4219,    6237,    1474,    2175,    1808,      39,    8418,   10344,    2506,     580,     925,       0,     138,     -66,      12,       0,      25,     550,     473,     194,     369,     110,     -34,    1049,     840,    -124,      85,  100.0,    0.3,    4.9,    0.1,    4.0,    2.0,    0.2,   38.6,   57.1,   13.5,   19.9,   16.6,    0.4,   77.1,   94.7,   22.9,    5.3,     70,.,.,.,      4,.,.,     23,     16,     10,     18,      5,.,     56,     29,    31.3,    63.4,    44.9,    78.5,    31.3,    56.9,    43.3,    70.4,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200602,2020-06-02,133741,CME ,00,133 ,    9999,      36,     394,      80,     423,     214,       0,    3669,    5764,    1281,    1806,    1698,      73,    7368,    9504,    2631,     495,     829,       0,      87,      80,      60,     121,      -1,    -199,     981,     470,      56,    -803,      54,     521,     990,     308,    -161,  100.0,    0.4,    3.9,    0.8,    4.2,    2.1,    0.0,   36.7,   57.6,   12.8,   18.1,   17.0,    0.7,   73.7,   95.0,   26.3,    5.0,     68,.,.,.,      4,.,      0,     20,     17,     10,     20,.,.,     55,     27,    29.2,    59.5,    42.5,    75.6,    28.9,    53.9,    40.2,    66.4,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200526,2020-05-26,133741,CME ,00,133 ,    9170,      36,     307,       0,     363,      93,       1,    3868,    4783,     810,    1750,    2501,      19,    6848,    8514,    2322,     656,   -2632,      -5,     -35,       0,      21,    -100,      -9,   -1589,   -2059,    -650,     215,     -65,      -4,   -2021,   -2923,    -611,     291,  100.0,    0.4,    3.3,    0.0,    4.0,    1.0,    0.0,   42.2,   52.2,    8.8,   19.1,   27.3,    0.2,   74.7,   92.8,   25.3,    7.2,     65,.,.,      0,      4,.,.,     17,     19,     13,     18,      4,.,     48,     32,    33.3,    61.5,    46.2,    76.9,    33.3,    60.7,    46.2,    73.7,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200519,2020-05-19,133741,CME ,00,133 ,   11802,      41,     342,       0,     342,     193,      10,    5457,    6842,    1461,    1535,    2566,      23,    8869,   11437,    2933,     365,    1571,      -2,      42,       0,      60,      80,       9,     537,     356,     577,     143,     519,      -8,    1316,    1575,     255,      -4,  100.0,    0.3,    2.9,    0.0,    2.9,    1.6,    0.1,   46.2,   58.0,   12.4,   13.0,   21.7,    0.2,   75.1,   96.9,   24.9,    3.1,     75,.,.,      0,.,.,.,     23,     21,     12,     18,      7,.,     57,     33,    31.5,    61.6,    42.8,    77.2,    31.5,    60.0,    42.8,    70.0,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200512,2020-05-12,133741,CME ,00,133 ,   10231,      43,     300,       0,     282,     113,       1,    4920,    6486,     884,    1392,    2047,      31,    7553,    9861,    2678,     370,    2322,      -5,     140,       0,     -34,     113,       0,    1608,    2221,     249,      59,    -255,    -120,    1758,    2348,     564,     -26,  100.0,    0.4,    2.9,    0.0,    2.8,    1.1,    0.0,   48.1,   63.4,    8.6,   13.6,   20.0,    0.3,   73.8,   96.4,   26.2,    3.6,     71,.,.,      0,.,.,.,     19,     23,     11,     20,      4,      5,     55,     33,    33.4,    61.3,    46.4,    77.3,    33.4,    59.1,    45.6,    72.7,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200505,2020-05-05,133741,CME ,00,133 ,    7909,      48,     160,       0,     316,       0,       1,    3312,    4265,     635,    1333,    2302,     151,    5795,    7513,    2114,     396,    1755,      -5,     130,       0,      -8,     -35,       1,    1288,     873,     218,      97,     518,      86,    1677,    1791,      78,     -36,  100.0,    0.6,    2.0,    0.0,    4.0,    0.0,    0.0,   41.9,   53.9,    8.0,   16.9,   29.1,    1.9,   73.3,   95.0,   26.7,    5.0,     66,.,.,      0,.,      0,.,     16,     20,      9,     19,      6,      5,     50,     31,    26.6,    64.0,    42.5,    77.9,    26.6,    62.3,    40.3,    72.8,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200428,2020-04-28,133741,CME ,00,133 ,    6154,      53,      30,       0,     324,      35,       0,    2024,    3391,     417,    1235,    1784,      65,    4118,    5722,    2036,     432,     452,      15,      30,       0,     106,    -281,       0,    -370,     362,     132,     478,     184,      55,     414,     482,      38,     -30,  100.0,    0.9,    0.5,    0.0,    5.3,    0.6,    0.0,   32.9,   55.1,    6.8,   20.1,   29.0,    1.1,   66.9,   93.0,   33.1,    7.0,     54,.,.,      0,.,.,      0,     13,     16,      6,     16,.,.,     39,     24,    25.9,    63.9,    37.0,    80.6,    25.4,    63.1,    35.1,    74.9,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200421,2020-04-21,133741,CME ,00,133 ,    5702,      38,       0,       0,     218,     316,       0,    2394,    3029,     285,     758,    1600,      10,    3704,    5240,    1998,     462,     119,       0,       0,       0,      15,      33,       0,     134,    -172,      22,    -113,     206,     -12,      45,      76,      74,      43,  100.0,    0.7,    0.0,    0.0,    3.8,    5.5,    0.0,   42.0,   53.1,    5.0,   13.3,   28.1,    0.2,   65.0,   91.9,   35.0,    8.1,     60,.,      0,      0,.,.,      0,     17,     20,      7,     14,.,.,     40,     30,    26.1,    52.9,    36.7,    70.9,    26.1,    50.5,    36.4,    67.5,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200414,2020-04-14,133741,CME ,00,133 ,    5583,      38,       0,       0,     203,     283,       0,    2260,    3200,     264,     871,    1394,      23,    3659,    5164,    1924,     419,      92,       2,       0,       0,     -18,      79,       0,    -192,    -452,     -28,     197,     460,      -9,     -49,      50,     141,      42,  100.0,    0.7,    0.0,    0.0,    3.6,    5.1,    0.0,   40.5,   57.3,    4.7,   15.6,   25.0,    0.4,   65.5,   92.5,   34.5,    7.5,     62,.,      0,      0,.,      5,      0,     16,     21,      7,     15,.,.,     40,     32,    26.2,    53.9,    36.6,    71.9,    26.2,    52.1,    36.6,    69.1,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200407,2020-04-07,133741,CME ,00,133 ,    5491,      36,       0,       0,     221,     204,       0,    2452,    3652,     292,     674,     934,      32,    3707,    5114,    1784,     377,    1509,       0,       0,       0,      48,     -44,       0,     963,    1045,     228,    -230,     481,      -7,    1002,    1703,     507,    -194,  100.0,    0.7,    0.0,    0.0,    4.0,    3.7,    0.0,   44.7,   66.5,    5.3,   12.3,   17.0,    0.6,   67.5,   93.1,   32.5,    6.9,     55,.,      0,      0,.,.,      0,     16,     17,      7,     13,.,.,     40,     25,    31.3,    57.6,    41.6,    78.3,    31.3,    57.3,    41.0,    75.2,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200331,2020-03-31,133741,CME ,00,133 ,    3982,      36,       0,       0,     173,     248,       0,    1489,    2607,      64,     904,     453,      39,    2705,    3411,    1277,     571,       6,       0,       0,       0,      48,     -49,       0,     353,     322,     -42,     -70,     -97,     -25,     264,     109,    -258,    -103,  100.0,    0.9,    0.0,    0.0,    4.3,    6.2,    0.0,   37.4,   65.5,    1.6,   22.7,   11.4,    1.0,   67.9,   85.7,   32.1,   14.3,     44,.,      0,      0,.,      4,      0,     13,     12,.,     10,.,.,     31,     19,    30.5,    60.9,    43.1,    76.7,    30.4,    59.2,    43.1,    75.0,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200324,2020-03-24,133741,CME ,00,133 ,    3976,      36,       0,       0,     125,     297,       0,    1136,    2286,     106,     974,     550,      64,    2441,    3303,    1535,     673,    -583,    -300,       0,       0,      24,    -168,       0,    -733,    -616,      51,     385,      46,     -29,    -602,    -716,      19,     133,  100.0,    0.9,    0.0,    0.0,    3.1,    7.5,    0.0,   28.6,   57.5,    2.7,   24.5,   13.8,    1.6,   61.4,   83.1,   38.6,   16.9,     41,.,      0,      0,.,.,      0,     12,     13,      5,      9,.,.,     29,     20,    29.7,    59.0,    41.2,    70.7,    29.7,    56.7,    41.2,    68.4,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200317,2020-03-17,133741,CME ,00,133 ,    4559,     336,       0,       0,     101,     465,       0,    1869,    2901,      55,     589,     504,      93,    3043,    4019,    1516,     540,     134,     271,     -41,       0,     -14,     103,       0,     456,    -102,    -154,    -197,     479,    -220,     142,      65,      -8,      69,  100.0,    7.4,    0.0,    0.0,    2.2,   10.2,    0.0,   41.0,   63.6,    1.2,   12.9,   11.1,    2.0,   66.8,   88.2,   33.2,   11.8,     44,.,      0,      0,.,.,      0,      9,     18,      4,      8,.,      4,     25,     27,    46.3,    52.1,    54.1,    71.4,    46.2,    49.2,    53.6,    68.4,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200310,2020-03-10,133741,CME ,00,133 ,    4425,      65,      41,       0,     115,     362,       0,    1413,    3004,     209,     786,      25,     313,    2901,    3954,    1524,     471,    -472,      -1,    -118,       0,     -48,     166,       0,     662,    -453,     -32,    -453,      25,    -100,      28,    -512,    -500,      40,  100.0,    1.5,    0.9,    0.0,    2.6,    8.2,    0.0,   31.9,   67.9,    4.7,   17.8,    0.6,    7.1,   65.6,   89.4,   34.4,   10.6,     42,.,.,      0,.,      4,      0,     11,     14,.,      7,.,.,     23,     23,    42.6,    60.6,    51.0,    72.9,    32.7,    57.6,    40.6,    67.4,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200303,2020-03-03,133741,CME ,00,133 ,    4897,      66,     159,       0,     163,     196,       0,     751,    3457,     241,    1238,       0,     413,    2873,    4466,    2024,     431,    -857,      -5,     -19,      -5,      -1,       7,       0,    -983,   -1027,      27,    -508,     -30,     219,   -1255,    -828,     398,     -29,  100.0,    1.3,    3.2,    0.0,    3.3,    4.0,    0.0,   15.3,   70.6,    4.9,   25.3,    0.0,    8.4,   58.7,   91.2,   41.3,    8.8,     40,.,.,      0,.,.,      0,     12,     11,      6,      8,      0,.,     27,     21,    38.1,    63.2,    44.7,    79.3,    26.4,    61.3,    32.8,    72.4,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200225,2020-02-25,133741,CME ,00,133 ,    5754,      71,     178,       5,     164,     189,       0,    1734,    4484,     214,    1747,      30,     194,    4128,    5294,    1626,     460,    -819,      -7,      20,       5,     -96,      12,       0,    -667,    -755,     -23,     166,    -146,      36,    -586,    -850,    -233,      31,  100.0,    1.2,    3.1,    0.1,    2.9,    3.3,    0.0,   30.1,   77.9,    3.7,   30.4,    0.5,    3.4,   71.7,   92.0,   28.3,    8.0,     58,.,.,.,.,.,      0,     22,     11,      8,     14,.,.,     45,     24,    36.9,    66.4,    44.4,    78.2,    31.5,    66.3,    38.9,    77.6,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200218,2020-02-18,133741,CME ,00,133 ,    6573,      78,     158,       0,     260,     177,       0,    2401,    5239,     237,    1581,     176,     158,    4714,    6144,    1859,     429,     383,       2,     108,       0,    -107,      29,       0,     186,     685,     -56,     653,    -357,      12,     689,     420,    -306,     -37,  100.0,    1.2,    2.4,    0.0,    4.0,    2.7,    0.0,   36.5,   79.7,    3.6,   24.1,    2.7,    2.4,   71.7,   93.5,   28.3,    6.5,     61,.,.,      0,      4,.,      0,     23,     12,      9,     14,.,.,     49,     24,    29.4,    70.7,    39.6,    80.0,    25.6,    70.6,    35.8,    79.8,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200211,2020-02-11,133741,CME ,00,133 ,    6190,      76,      50,       0,     367,     148,       0,    2215,    4554,     293,     928,     533,     146,    4025,    5724,    2165,     466,    1778,       5,       0,       0,     235,    -286,       0,     791,    1415,     171,     248,     365,      43,    1493,    1708,     285,      70,  100.0,    1.2,    0.8,    0.0,    5.9,    2.4,    0.0,   35.8,   73.6,    4.7,   15.0,    8.6,    2.4,   65.0,   92.5,   35.0,    7.5,     59,.,.,      0,      4,.,      0,     20,     13,      8,     14,.,.,     46,     22,    19.2,    68.4,    32.0,    80.2,    17.3,    65.9,    29.1,    77.7,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200204,2020-02-04,133741,CME ,00,133 ,    4412,      71,      50,       0,     132,     434,       0,    1424,    3139,     122,     680,     168,     103,    2532,    4016,    1880,     396,    -604,       5,       4,       0,    -259,      -4,       0,    -319,     230,    -175,     262,    -610,      -1,    -487,    -557,    -117,     -47,  100.0,    1.6,    1.1,    0.0,    3.0,    9.8,    0.0,   32.3,   71.1,    2.8,   15.4,    3.8,    2.3,   57.4,   91.0,   42.6,    9.0,     47,.,.,      0,.,.,      0,     15,     11,      4,     13,.,.,     34,     18,    20.2,    59.5,    31.1,    75.3,    17.6,    59.4,    26.4,    75.2,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200128,2020-01-28,133741,CME ,00,133 ,    5016,      66,      46,       0,     391,     438,       0,    1743,    2909,     298,     418,     778,     104,    3020,    4573,    1996,     443,    -197,       0,       0,       0,     206,      -7,       0,    -548,    -118,     -52,     -19,     -94,      39,    -374,    -232,     177,      35,  100.0,    1.3,    0.9,    0.0,    7.8,    8.7,    0.0,   34.7,   58.0,    5.9,    8.3,   15.5,    2.1,   60.2,   91.2,   39.8,    8.8,     55,.,.,      0,      4,.,      0,     20,     10,     10,     10,      6,.,     43,     25,    18.3,    54.4,    29.3,    72.5,    17.5,    52.9,    27.3,    71.0,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200121,2020-01-21,133741,CME ,00,133 ,    5213,      66,      46,       0,     185,     445,       0,    2291,    3027,     350,     437,     873,      65,    3394,    4805,    1819,     408,    -223,       0,       0,       0,     -87,     145,       0,    -395,    -312,     104,      95,    -170,      32,    -251,    -201,      28,     -22,  100.0,    1.3,    0.9,    0.0,    3.5,    8.5,    0.0,   44.0,   58.1,    6.7,    8.4,   16.7,    1.2,   65.1,   92.2,   34.9,    7.8,     57,.,.,      0,.,.,      0,     22,     11,     10,     11,      4,.,     44,     25,    21.0,    54.0,    31.6,    72.3,    20.7,    53.2,    29.5,    71.4,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",200114,2020-01-14,133741,CME ,00,133 ,    5436,      66,      46,       0,     272,     300,       0,    2686,    3338,     246,     342,    1043,      33,    3645,    5006,    1791,     430,      36,       0,       4,       0,     -66,     -31,       0,     169,    -323,       8,    -122,     257,      13,       2,     -72,      34,     108,  100.0,    1.2,    0.8,    0.0,    5.0,    5.5,    0.0,   49.4,   61.4,    4.5,    6.3,   19.2,    0.6,   67.1,   92.1,   32.9,    7.9,     56,.,.,      0,.,      4,      0,     21,     12,     10,     10,.,.,     40,     28,    24.3,    61.4,    36.9,    76.2,    23.6,    60.8,    35.8,    75.6,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
