"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",211116,2021-11-16,133742,CME ,00,133 ,   28752,     645,      42,       0,     253,       0,       0,   15839,   14962,     115,    4116,   11137,    1220,   22188,   27476,    6564,    1276,    4643,     150,    -137,       0,      37,       0,       0,    4150,    1061,      29,     483,    3665,     -88,    4761,    4530,    -118,     113,  100.0,    2.2,    0.1,    0.0,    0.9,    0.0,    0.0,   55.1,   52.0,    0.4,   14.3,   38.7,    4.2,   77.2,   95.6,   22.8,    4.4,    150,.,.,      0,      5,      0,      0,     16,     10,      4,     93,     22,.,    121,     36,    54.5,    79.4,    58.7,    88.7,    52.3,    75.5,    55.6,    84.8,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",211109,2021-11-09,133742,CME ,00,133 ,   24109,     495,     179,       0,     216,       0,       0,   11689,   13901,      86,    3633,    7472,    1308,   17427,   22946,    6682,    1163,    2684,     437,     116,       0,      51,       0,       0,    2083,    -642,       9,    -394,    3272,    -176,    2010,    2579,     674,     105,  100.0,    2.1,    0.7,    0.0,    0.9,    0.0,    0.0,   48.5,   57.7,    0.4,   15.1,   31.0,    5.4,   72.3,   95.2,   27.7,    4.8,    141,.,.,      0,      5,      0,      0,     17,     13,      4,     84,     18,.,    111,     37,    49.2,    77.6,    53.6,    87.6,    46.0,    72.7,    49.1,    82.7,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",211102,2021-11-02,133742,CME ,00,133 ,   21425,      58,      63,       0,     165,       0,       0,    9606,   14543,      77,    4027,    4200,    1484,   15417,   20367,    6008,    1058,  -44231,   -1405,      63,    -191,       7,       0,       0,  -30885,  -42735,   -4885,   -8393,    2500,    1273,  -44479,  -43975,     248,    -256,  100.0,    0.3,    0.3,    0.0,    0.8,    0.0,    0.0,   44.8,   67.9,    0.4,   18.8,   19.6,    6.9,   72.0,   95.1,   28.0,    4.9,    133,.,.,      0,      4,      0,      0,     16,     10,.,     85,     15,.,    108,     30,    45.2,    83.1,    49.8,    90.2,    40.3,    76.5,    43.8,    83.6,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",211026,2021-10-26,133742,CME ,00,133 ,   65656,    1463,       0,     191,     158,       0,       0,   40491,   57278,    4962,   12420,    1700,     211,   59896,   64342,    5760,    1314,    4052,    -827,       0,     191,      -4,       0,       0,    3960,    3933,     -75,    1002,     254,     -16,    4231,    4287,    -179,    -235,  100.0,    2.2,    0.0,    0.3,    0.2,    0.0,    0.0,   61.7,   87.2,    7.6,   18.9,    2.6,    0.3,   91.2,   98.0,    8.8,    2.0,    136,.,      0,.,.,      0,      0,     16,      9,      6,     86,     19,.,    111,     35,    73.8,    91.9,    82.2,    95.3,    68.4,    87.2,    75.6,    88.3,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",211019,2021-10-19,133742,CME ,00,133 ,   61604,    2290,       0,       0,     162,       0,       0,   36531,   53345,    5037,   11418,    1446,     227,   55665,   60055,    5939,    1549,   10667,   -1375,       0,       0,      45,       0,       0,    9709,   10181,    -418,    1578,     339,     181,    9720,   10283,     947,     384,  100.0,    3.7,    0.0,    0.0,    0.3,    0.0,    0.0,   59.3,   86.6,    8.2,   18.5,    2.3,    0.4,   90.4,   97.5,    9.6,    2.5,    122,.,      0,      0,.,      0,      0,     15,      9,.,     73,     19,.,     95,     31,    74.3,    93.9,    82.3,    95.7,    67.6,    86.6,    74.5,    87.5,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",211012,2021-10-12,133742,CME ,00,133 ,   50937,    3665,       0,       0,     117,       0,       0,   26822,   43164,    5455,    9840,    1107,      46,   45945,   49772,    4992,    1165,   14795,     470,       0,       0,      12,       0,       0,   11808,   14455,      63,    1943,     208,      14,   14310,   14740,     485,      55,  100.0,    7.2,    0.0,    0.0,    0.2,    0.0,    0.0,   52.7,   84.7,   10.7,   19.3,    2.2,    0.1,   90.2,   97.7,    9.8,    2.3,    113,.,      0,      0,.,      0,      0,     14,     10,.,     68,     15,.,     90,     26,    74.6,    94.5,    82.9,    96.2,    65.4,    84.6,    72.4,    85.6,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",211005,2021-10-05,133742,CME ,00,133 ,   36142,    3195,       0,       0,     105,       0,       0,   15014,   28709,    5392,    7897,     899,      32,   31635,   35032,    4507,    1110,    9719,    2973,       0,       0,     -20,       0,       0,   10121,    4957,    4533,   -7898,     366,     -10,    9699,    9846,      20,    -127,  100.0,    8.8,    0.0,    0.0,    0.3,    0.0,    0.0,   41.5,   79.4,   14.9,   21.8,    2.5,    0.1,   87.5,   96.9,   12.5,    3.1,     95,.,      0,      0,.,      0,      0,     13,      6,.,     60,     11,.,     80,     18,    67.0,    93.5,    78.3,    95.8,    54.2,    79.7,    63.7,    80.9,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210928,2021-09-28,133742,CME ,00,133 ,   26423,     222,       0,       0,     125,       0,       0,    4893,   23752,     859,   15795,     533,      42,   21936,   25186,    4487,    1237,     808,   -2310,       0,       0,      85,       0,       0,   -2146,    2304,   -1663,    7426,     -31,     -42,    1350,     568,    -542,     240,  100.0,    0.8,    0.0,    0.0,    0.5,    0.0,    0.0,   18.5,   89.9,    3.3,   59.8,    2.0,    0.2,   83.0,   95.3,   17.0,    4.7,     92,.,      0,      0,.,      0,      0,      7,      9,      4,     67,      5,.,     80,     17,    68.6,    88.9,    71.1,    93.6,    65.8,    88.5,    68.3,    91.0,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210921,2021-09-21,133742,CME ,00,133 ,   25615,    2532,       0,       0,      40,       0,       0,    7039,   21448,    2522,    8369,     564,      84,   20586,   24618,    5029,     997,     133,    -864,       0,       0,     -51,       0,       0,   -1469,    1160,    -820,    3728,    -263,    -106,     418,     -29,    -285,     162,  100.0,    9.9,    0.0,    0.0,    0.2,    0.0,    0.0,   27.5,   83.7,    9.8,   32.7,    2.2,    0.3,   80.4,   96.1,   19.6,    3.9,    114,.,      0,      0,.,      0,      0,     11,     10,      5,     79,     10,.,     97,     24,    56.9,    86.2,    64.9,    93.2,    53.5,    78.5,    56.0,    83.7,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210914,2021-09-14,133742,CME ,00,133 ,   25482,    3396,       0,       0,      91,       0,       0,    8508,   20288,    3342,    4641,     827,     190,   20168,   24647,    5314,     835,    2942,    1536,       0,       0,      12,       0,       0,    -544,    1337,    1843,     543,     -97,    -309,    3081,    2774,    -139,     168,  100.0,   13.3,    0.0,    0.0,    0.4,    0.0,    0.0,   33.4,   79.6,   13.1,   18.2,    3.2,    0.7,   79.1,   96.7,   20.9,    3.3,    109,.,      0,      0,.,      0,      0,     15,      6,      7,     73,     11,      4,     95,     25,    51.6,    88.5,    62.0,    93.1,    44.8,    78.9,    49.3,    81.3,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210907,2021-09-07,133742,CME ,00,133 ,   22540,    1860,       0,       0,      79,       0,       0,    9052,   18951,    1499,    4098,     924,     499,   17087,   21873,    5453,     667,    7903,    1860,    -231,       0,       1,       0,       0,    4691,    8018,    -555,     986,     612,     137,    7120,    7981,     783,     -78,  100.0,    8.3,    0.0,    0.0,    0.4,    0.0,    0.0,   40.2,   84.1,    6.7,   18.2,    4.1,    2.2,   75.8,   97.0,   24.2,    3.0,    120,.,      0,      0,.,      0,      0,     19,      7,      6,     75,     14,      4,    103,     27,    44.0,    90.5,    54.1,    93.7,    42.4,    84.1,    47.5,    86.1,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210831,2021-08-31,133742,CME ,00,133 ,   14637,       0,     231,       0,      78,       0,       0,    4361,   10933,    2054,    3112,     312,     362,    9967,   13892,    4670,     745,   -7648,    -704,     231,      -5,      25,       0,       0,    -420,   -4393,   -3049,   -3462,    -193,     127,   -7488,   -7282,    -160,    -366,  100.0,    0.0,    1.6,    0.0,    0.5,    0.0,    0.0,   29.8,   74.7,   14.0,   21.3,    2.1,    2.5,   68.1,   94.9,   31.9,    5.1,     97,      0,.,      0,.,      0,      0,     16,      9,      5,     62,      7,      4,     83,     23,    38.8,    86.9,    43.5,    91.2,    25.8,    73.8,    29.5,    76.4,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210824,2021-08-24,133742,CME ,00,133 ,   22285,     704,       0,       5,      53,       0,       0,    4781,   15326,    5103,    6574,     505,     235,   17455,   21174,    4830,    1111,   -1782,     464,       0,       5,     -19,       0,       0,    -750,    -506,   -1277,    -277,     107,    -302,   -2156,   -1973,     374,     191,  100.0,    3.2,    0.0,    0.0,    0.2,    0.0,    0.0,   21.5,   68.8,   22.9,   29.5,    2.3,    1.1,   78.3,   95.0,   21.7,    5.0,    106,.,      0,.,.,      0,      0,     16,     10,      4,     67,     10,      4,     88,     27,    50.8,    84.9,    58.6,    90.7,    31.4,    65.8,    36.5,    69.0,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210817,2021-08-17,133742,CME ,00,133 ,   24067,     240,       0,       0,      72,       0,       0,    5531,   15832,    6380,    6851,     398,     537,   19611,   23147,    4456,     920,    4628,    -106,       0,       0,      36,       0,       0,     695,    1329,    3692,     183,     -82,     -81,    4419,    4858,     209,    -230,  100.0,    1.0,    0.0,    0.0,    0.3,    0.0,    0.0,   23.0,   65.8,   26.5,   28.5,    1.7,    2.2,   81.5,   96.2,   18.5,    3.8,    102,.,      0,      0,.,      0,      0,     15,      9,.,     65,     10,      4,     87,     22,    60.3,    87.5,    65.2,    93.5,    34.4,    63.8,    37.5,    65.8,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210810,2021-08-10,133742,CME ,00,133 ,   19439,     346,       0,       0,      36,       0,       0,    4836,   14503,    2688,    6668,     480,     618,   15192,   18289,    4247,    1150,    5367,     277,     -84,       0,      -3,       0,       0,    1614,    3200,    1501,    1122,     -47,     400,    4911,    4970,     456,     397,  100.0,    1.8,    0.0,    0.0,    0.2,    0.0,    0.0,   24.9,   74.6,   13.8,   34.3,    2.5,    3.2,   78.2,   94.1,   21.8,    5.9,    111,.,      0,      0,.,      0,      0,     17,     10,      4,     69,     11,.,     93,     25,    51.9,    84.8,    57.1,    90.4,    37.6,    72.3,    41.2,    74.6,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210803,2021-08-03,133742,CME ,00,133 ,   14072,      69,      84,       0,      39,       0,       0,    3222,   11303,    1187,    5546,     527,     218,   10281,   13319,    3791,     753,   -5434,      69,   -1237,      -4,      39,       0,       0,   -5349,   -2418,   -1335,    1816,     -11,    -157,   -4921,   -5162,    -513,    -272,  100.0,    0.5,    0.6,    0.0,    0.3,    0.0,    0.0,   22.9,   80.3,    8.4,   39.4,    3.7,    1.5,   73.1,   94.6,   26.9,    5.4,     97,.,.,      0,.,      0,      0,     17,      6,.,     58,     12,.,     79,     23,    43.3,    87.3,    50.5,    90.5,    36.2,    79.8,    41.3,    81.8,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210727,2021-07-27,133742,CME ,00,133 ,   19506,       0,    1321,       4,       0,       0,       0,    8571,   13721,    2522,    3730,     538,     375,   15202,   18481,    4304,    1025,    -213,    -100,   -4232,       4,       0,       0,       0,   -1899,    2891,    2150,     611,    -416,    -180,     586,     217,    -799,    -430,  100.0,    0.0,    6.8,    0.0,    0.0,    0.0,    0.0,   43.9,   70.3,   12.9,   19.1,    2.8,    1.9,   77.9,   94.7,   22.1,    5.3,     77,      0,.,.,      0,      0,      0,     12,      7,.,     48,      9,      4,     63,     22,    59.5,    77.2,    63.1,    90.6,    46.5,    71.5,    49.9,    77.9,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210720,2021-07-20,133742,CME ,00,133 ,   19719,     100,    5553,       0,       0,       0,       0,   10470,   10830,     372,    3119,     954,     555,   14616,   18264,    5103,    1455,    1760,     -10,    5481,       0,       0,       0,       0,    1238,   -4439,    -106,    -177,     288,     283,    1228,    1507,     532,     253,  100.0,    0.5,   28.2,    0.0,    0.0,    0.0,    0.0,   53.1,   54.9,    1.9,   15.8,    4.8,    2.8,   74.1,   92.6,   25.9,    7.4,     99,.,.,      0,      0,      0,      0,     11,     10,.,     57,     19,.,     71,     32,    55.0,    79.6,    59.1,    85.7,    52.6,    79.1,    55.4,    83.0,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210713,2021-07-13,133742,CME ,00,133 ,   17959,     110,      72,       0,       0,       0,       0,    9232,   15269,     478,    3296,     666,     272,   13388,   16757,    4571,    1202,    1731,     -20,    -471,       0,       0,       0,       0,     784,    1522,     -13,     813,     286,     117,    1681,    1441,      50,     290,  100.0,    0.6,    0.4,    0.0,    0.0,    0.0,    0.0,   51.4,   85.0,    2.7,   18.4,    3.7,    1.5,   74.5,   93.3,   25.5,    6.7,     87,.,.,      0,      0,      0,      0,     11,      8,.,     55,     11,.,     68,     24,    54.8,    84.9,    59.1,    89.0,    52.3,    84.1,    56.1,    86.5,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210706,2021-07-06,133742,CME ,00,133 ,   16228,     130,     543,       0,       0,       0,       0,    8448,   13747,     491,    2483,     380,     155,   11707,   15316,    4521,     912,     747,     130,     419,       0,       0,       0,       0,     353,     773,    -186,     355,    -272,      20,     672,     754,      75,      -7,  100.0,    0.8,    3.3,    0.0,    0.0,    0.0,    0.0,   52.1,   84.7,    3.0,   15.3,    2.3,    1.0,   72.1,   94.4,   27.9,    5.6,     83,.,.,      0,      0,      0,      0,     10,      8,.,     56,      7,.,     69,     19,    49.9,    85.9,    55.0,    90.5,    48.2,    85.2,    52.8,    88.4,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210629,2021-06-29,133742,CME ,00,133 ,   15481,       0,     124,       0,       0,       0,       0,    8095,   12974,     677,    2128,     652,     135,   11035,   14562,    4446,     919,  -13239,    -214,   -1149,       0,     -60,       0,       0,   -1421,    2059,   -9702,    -442,   -4336,      23,  -11816,  -13105,   -1423,    -134,  100.0,    0.0,    0.8,    0.0,    0.0,    0.0,    0.0,   52.3,   83.8,    4.4,   13.7,    4.2,    0.9,   71.3,   94.1,   28.7,    5.9,     77,      0,.,      0,      0,      0,      0,     11,      8,.,     48,      8,.,     61,     21,    51.8,    87.7,    56.8,    90.1,    47.7,    84.3,    52.3,    86.0,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210622,2021-06-22,133742,CME ,00,133 ,   28720,     214,    1273,       0,      60,       0,       0,    9516,   10915,   10379,    2570,    4988,     112,   22851,   27667,    5869,    1053,   10490,     214,     712,       0,    -150,       0,       0,    7523,    5216,    2327,    -243,    3063,    -677,    8994,   10641,    1496,    -151,  100.0,    0.7,    4.4,    0.0,    0.2,    0.0,    0.0,   33.1,   38.0,   36.1,    8.9,   17.4,    0.4,   79.6,   96.3,   20.4,    3.7,     82,.,.,      0,.,      0,      0,      8,     10,      8,     49,     12,.,     66,     27,    65.5,    82.8,    69.9,    92.0,    32.2,    53.4,    34.7,    57.6,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210615,2021-06-15,133742,CME ,00,133 ,   18230,       0,     561,       0,     210,       0,       0,    1993,    5699,    8052,    2813,    1925,     789,   13857,   17026,    4373,    1204,   -2914,       0,    -380,       0,       0,       0,       0,   -3899,   -3311,    1527,     249,   -1069,     143,   -1980,   -3090,    -934,     176,  100.0,    0.0,    3.1,    0.0,    1.2,    0.0,    0.0,   10.9,   31.3,   44.2,   15.4,   10.6,    4.3,   76.0,   93.4,   24.0,    6.6,     88,      0,.,      0,.,      0,      0,     10,      8,      6,     54,     13,.,     71,     25,    47.4,    81.5,    57.6,    87.7,     9.4,    36.1,    13.3,    41.1,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210608,2021-06-08,133742,CME ,00,133 ,   21144,       0,     941,       0,     210,       0,       0,    5892,    9010,    6525,    2564,    2994,     646,   15837,   20116,    5307,    1028,    8094,       0,     913,       0,       0,       0,       0,    2517,    2017,    4484,     291,     176,     438,    7730,    8028,     364,      66,  100.0,    0.0,    4.5,    0.0,    1.0,    0.0,    0.0,   27.9,   42.6,   30.9,   12.1,   14.2,    3.1,   74.9,   95.1,   25.1,    4.9,     93,      0,.,      0,.,      0,      0,      9,      9,      6,     55,     17,.,     73,     29,    55.4,    79.7,    61.0,    88.5,    26.7,    46.6,    29.9,    55.1,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210601,2021-06-01,133742,CME ,00,133 ,   13050,       0,      28,       0,     210,       0,       0,    3375,    6993,    2041,    2273,    2818,     208,    8107,   12088,    4943,     962,  -23999,       0,   -8718,       0,      50,       0,       0,  -25258,  -15473,    1511,    -781,     509,     -73,  -24551,  -22244,     552,   -1755,  100.0,    0.0,    0.2,    0.0,    1.6,    0.0,    0.0,   25.9,   53.6,   15.6,   17.4,   21.6,    1.6,   62.1,   92.6,   37.9,    7.4,     85,      0,.,      0,.,      0,      0,      9,      9,.,     50,     15,.,     63,     28,    37.2,    77.8,    43.5,    86.6,    23.7,    66.1,    29.0,    70.5,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210525,2021-05-25,133742,CME ,00,133 ,   37049,       0,    8746,       0,     160,       0,       0,   28633,   22466,     530,    3054,    2309,     281,   32658,   34332,    4391,    2717,    4184,       0,    -783,       0,     160,       0,       0,    1227,    3122,      78,    1104,    1363,     212,    2781,    3992,    1403,     192,  100.0,    0.0,   23.6,    0.0,    0.4,    0.0,    0.0,   77.3,   60.6,    1.4,    8.2,    6.2,    0.8,   88.1,   92.7,   11.9,    7.3,     88,      0,.,      0,.,      0,      0,      8,     11,.,     49,     18,      6,     63,     33,    76.9,    80.9,    80.6,    89.4,    76.7,    79.6,    79.5,    87.4,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210518,2021-05-18,133742,CME ,00,133 ,   32865,       0,    9529,       0,       0,       0,       0,   27406,   19344,     452,    1950,     946,      69,   29877,   30340,    2988,    2525,   27662,     -25,    9231,       0,       0,       0,       0,   26364,   16532,    -557,     403,     469,      69,   26254,   25744,    1408,    1918,  100.0,    0.0,   29.0,    0.0,    0.0,    0.0,    0.0,   83.4,   58.9,    1.4,    5.9,    2.9,    0.2,   90.9,   92.3,    9.1,    7.7,     76,      0,.,      0,      0,      0,      0,      8,      8,.,     41,     18,      5,     54,     30,    83.2,    84.8,    85.0,    89.4,    82.7,    83.4,    84.2,    88.0,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210511,2021-05-11,133742,CME ,00,133 ,    5203,      25,     298,       0,       0,       0,       0,    1042,    2812,    1009,    1547,     477,       0,    3623,    4596,    1580,     607,    2238,      25,     298,       0,       0,       0,       0,    -695,     882,     860,     937,     157,       0,    1127,    2197,    1111,      41,  100.0,    0.5,    5.7,    0.0,    0.0,    0.0,    0.0,   20.0,   54.0,   19.4,   29.7,    9.2,    0.0,   69.6,   88.3,   30.4,   11.7,     42,.,.,      0,      0,      0,      0,.,      4,.,     26,      6,      0,     33,     12,    35.5,    72.6,    50.8,    85.4,    28.8,    58.9,    35.6,    67.0,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",210504,2021-05-04,133742,CME ,00,133 ,    2965,       0,       0,       0,       0,       0,       0,    1737,    1930,     149,     610,     320,       0,    2496,    2399,     469,     566,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   58.6,   65.1,    5.0,   20.6,   10.8,    0.0,   84.2,   80.9,   15.8,   19.1,     20,      0,      0,      0,      0,      0,      0,      4,.,.,     11,.,      0,     16,      7,    64.7,    75.9,    73.4,    80.9,    62.2,    75.9,    70.3,    75.9,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE",211228,2021-12-28,146021,CME ,00,146 ,    4554,     160,      40,      62,       0,     111,      30,    1343,    3223,     494,    1081,      21,     120,    3290,    4101,    1264,     453,    -349,      56,      11,     -83,     -36,       0,       0,    -119,     -65,    -138,       3,      -2,     -80,    -397,    -357,      48,       8,  100.0,    3.5,    0.9,    1.4,    0.0,    2.4,    0.7,   29.5,   70.8,   10.8,   23.7,    0.5,    2.6,   72.2,   90.1,   27.8,    9.9,     44,.,.,.,      0,.,.,     13,     15,      8,      9,.,.,     32,     25,    29.8,    49.6,    44.4,    66.2,    27.6,    49.0,    38.8,    62.1,"(50 Index Points)","146021","CME ","146 ","F85","Combined"
"ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE",211221,2021-12-21,146021,CME ,00,146 ,    4903,     104,      29,     145,      36,     111,      30,    1462,    3288,     632,    1078,      23,     200,    3687,    4458,    1216,     445,      -7,      -2,      29,      56,      36,      -2,       0,    -341,     -80,      82,      91,     -67,      52,     -26,      70,      19,     -77,  100.0,    2.1,    0.6,    3.0,    0.7,    2.3,    0.6,   29.8,   67.1,   12.9,   22.0,    0.5,    4.1,   75.2,   90.9,   24.8,    9.1,     48,.,.,.,.,.,.,     16,     14,      9,     10,.,.,     36,     26,    27.7,    48.5,    41.9,    63.7,    27.0,    47.6,    36.8,    60.0,"(50 Index Points)","146021","CME ","146 ","F85","Combined"
"ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE",211214,2021-12-14,146021,CME ,00,146 ,    4910,     106,       0,      89,       0,     113,      30,    1803,    3368,     550,     987,      90,     148,    3713,    4388,    1197,     522,     375,     -92,     -63,      20,     -25,      39,     -17,     598,     120,     321,    -157,      58,    -168,     480,     310,    -105,      65,  100.0,    2.2,    0.0,    1.8,    0.0,    2.3,    0.6,   36.7,   68.6,   11.2,   20.1,    1.8,    3.0,   75.6,   89.4,   24.4,   10.6,     47,.,      0,.,      0,.,.,     15,     16,      9,      9,.,.,     34,     27,    28.7,    47.9,    42.1,    60.6,    26.2,    47.3,    37.8,    58.3,"(50 Index Points)","146021","CME ","146 ","F85","Combined"
"ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE",211207,2021-12-07,146021,CME ,00,146 ,    4535,     198,      63,      69,      25,      74,      47,    1205,    3248,     229,    1144,      32,     316,    3233,    4078,    1302,     457,    -446,    -350,      37,      18,     -11,       0,       0,    -213,    -705,     105,      67,      -4,     183,    -201,    -366,    -245,     -80,  100.0,    4.4,    1.4,    1.5,    0.6,    1.6,    1.0,   26.6,   71.6,    5.0,   25.2,    0.7,    7.0,   71.3,   89.9,   28.7,   10.1,     53,.,.,.,.,.,.,     16,     15,      6,     12,.,      4,     38,     27,    23.9,    53.8,    37.2,    66.4,    23.9,    53.7,    35.0,    64.3,"(50 Index Points)","146021","CME ","146 ","F85","Combined"
