"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190709,2019-07-09,1170E1,E   ,00,117 ,  419342,   95868,   21643,   18528,  127348,  107473,   22493,   39221,  132772,   70010,   13329,    3568,   10223,  397020,  386710,   22322,   32632,    2874,   12298,   -4664,     793,   -4143,    4087,    -218,   -7093,    3374,    1631,     938,    -237,    -196,    4010,    4570,   -1136,   -1696,  100.0,   22.9,    5.2,    4.4,   30.4,   25.6,    5.4,    9.4,   31.7,   16.7,    3.2,    0.9,    2.4,   94.7,   92.2,    5.3,    7.8,    211,     14,     13,     17,     16,     36,     22,     37,     61,     52,     13,     10,     12,    147,    167,    39.9,    27.0,    54.7,    39.4,    37.4,    24.6,    48.6,    32.3,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190702,2019-07-02,1170E1,E   ,00,117 ,  416468,   83570,   26307,   17735,  131491,  103386,   22711,   46314,  129398,   68379,   12391,    3805,   10419,  393010,  382140,   23458,   34328,   36550,   10389,    9829,    5483,    5957,    7686,    -499,   14135,   11777,   -3050,     -95,      39,     631,   32951,   31896,    3599,    4654,  100.0,   20.1,    6.3,    4.3,   31.6,   24.8,    5.5,   11.1,   31.1,   16.4,    3.0,    0.9,    2.5,   94.4,   91.8,    5.6,    8.2,    203,     16,     12,     20,     18,     33,     20,     36,     55,     48,     11,     12,     12,    141,    162,    38.7,    25.5,    52.7,    37.4,    36.1,    23.3,    47.1,    30.8,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190625,2019-06-25,1170E1,E   ,00,117 ,  379918,   73181,   16478,   12252,  125534,   95700,   23210,   32179,  117621,   71429,   12486,    3766,    9788,  360059,  350244,   19859,   29674,  -27300,   19309,  -11562,   -8745,   -1963,    5184,   -3794,   -9436,   12142,  -16344,    -998,    -542,   -4764,  -26735,  -28425,    -565,    1125,  100.0,   19.3,    4.3,    3.2,   33.0,   25.2,    6.1,    8.5,   31.0,   18.8,    3.3,    1.0,    2.6,   94.8,   92.2,    5.2,    7.8,    193,     14,     11,     17,     19,     28,     21,     33,     52,     48,     13,     11,     13,    139,    153,    38.6,    27.0,    53.5,    39.6,    36.0,    24.6,    47.8,    32.5,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190618,2019-06-18,1170E1,E   ,00,117 ,  407218,   53872,   28040,   20997,  127497,   90516,   27004,   41615,  105479,   87773,   13484,    4308,   14552,  386794,  378669,   20424,   28549,   26898,    7989,    1254,    4161,  -14830,    9631,    3606,   10331,   -7309,   17738,    2908,     435,    -447,   31456,   29069,   -4558,   -2171,  100.0,   13.2,    6.9,    5.2,   31.3,   22.2,    6.6,   10.2,   25.9,   21.6,    3.3,    1.1,    3.6,   95.0,   93.0,    5.0,    7.0,    199,      8,     19,     20,     19,     30,     22,     42,     48,     55,     12,     11,     15,    146,    165,    34.3,    26.4,    48.0,    37.9,    29.8,    22.3,    40.2,    29.9,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190611,2019-06-11,1170E1,E   ,00,117 ,  380320,   45883,   26786,   16836,  142327,   80885,   23398,   31284,  112788,   70035,   10576,    3873,   14999,  355338,  349600,   24982,   30720,   -5534,    3741,    2031,   -2599,   -8003,    7410,      -3,    1186,  -16584,    2721,      56,    1163,     953,   -1948,   -4908,   -3586,    -626,  100.0,   12.1,    7.0,    4.4,   37.4,   21.3,    6.2,    8.2,   29.7,   18.4,    2.8,    1.0,    3.9,   93.4,   91.9,    6.6,    8.1,    195,     11,     18,     18,     23,     27,     25,     35,     47,     54,      9,     11,     15,    150,    157,    35.1,    26.7,    47.5,    38.0,    32.0,    23.9,    42.3,    32.2,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190604,2019-06-04,1170E1,E   ,00,117 ,  385854,   42142,   24755,   19435,  150330,   73475,   23401,   30098,  129372,   67314,   10520,    2710,   14046,  357286,  354508,   28568,   31346,   19659,   -8547,    7101,     989,   11428,   -4864,     242,    4249,    5271,    5560,   -2246,    -621,    1857,   13532,   15535,    6127,    4124,  100.0,   10.9,    6.4,    5.0,   39.0,   19.0,    6.1,    7.8,   33.5,   17.4,    2.7,    0.7,    3.6,   92.6,   91.9,    7.4,    8.1,    203,     13,     18,     19,     32,     24,     23,     36,     49,     51,      8,      8,     14,    154,    156,    35.1,    28.3,    47.3,    38.5,    31.6,    24.4,    41.6,    32.2,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190528,2019-05-28,1170E1,E   ,00,117 ,  366195,   50689,   17654,   18446,  138902,   78339,   23159,   25849,  124101,   61754,   12766,    3331,   12189,  343754,  338973,   22441,   27222,   -3788,     868,   -2486,   -4897,   12842,    4451,   -2802,   -9582,    5005,   -2889,    1711,     147,     923,   -3826,   -2548,      38,   -1240,  100.0,   13.8,    4.8,    5.0,   37.9,   21.4,    6.3,    7.1,   33.9,   16.9,    3.5,    0.9,    3.3,   93.9,   92.6,    6.1,    7.4,    193,     12,     14,     18,     30,     22,     21,     32,     50,     46,     11,      9,     13,    142,    149,    35.6,    28.9,    48.7,    38.9,    33.1,    26.4,    43.8,    32.8,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190521,2019-05-21,1170E1,E   ,00,117 ,  369983,   49821,   20140,   23343,  126060,   73888,   25961,   35431,  119096,   64643,   11055,    3184,   11266,  347580,  341521,   22403,   28462,  -12582,    -548,  -10515,    6593,  -14918,   13962,    2510,   -2019,  -20783,   -1463,    2362,    -567,   -2678,  -10161,  -12941,   -2421,     359,  100.0,   13.5,    5.4,    6.3,   34.1,   20.0,    7.0,    9.6,   32.2,   17.5,    3.0,    0.9,    3.0,   93.9,   92.3,    6.1,    7.7,    194,      9,     18,     22,     30,     21,     22,     37,     50,     55,      6,     13,     14,    149,    158,    32.3,    29.2,    44.4,    39.7,    29.3,    26.3,    38.7,    33.5,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190514,2019-05-14,1170E1,E   ,00,117 ,  382565,   50369,   30655,   16750,  140978,   59926,   23451,   37450,  139879,   66106,    8693,    3751,   13944,  357741,  354462,   24824,   28103,  -42532,  -29346,   11859,     232,   -2474,  -37463,   -3538,   -2913,  -11041,   -1435,    -719,    1364,    3905,  -36288,  -36117,   -6244,   -6415,  100.0,   13.2,    8.0,    4.4,   36.9,   15.7,    6.1,    9.8,   36.6,   17.3,    2.3,    1.0,    3.6,   93.5,   92.7,    6.5,    7.3,    195,     10,     18,     17,     32,     20,     19,     31,     55,     52,      6,     13,      9,    142,    150,    33.2,    27.9,    45.8,    38.1,    29.3,    23.9,    40.7,    31.8,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190507,2019-05-07,1170E1,E   ,00,117 ,  425097,   79715,   18796,   16518,  143452,   97389,   26989,   40363,  150920,   67541,    9412,    2387,   10039,  394029,  390579,   31068,   34518,  -23741,   -5773,    9867,   -3570,   -5605,  -28679,   -3429,    1131,    2503,   -1056,   -6513,    -536,   -3885,  -28700,  -28785,    4959,    5044,  100.0,   18.8,    4.4,    3.9,   33.7,   22.9,    6.3,    9.5,   35.5,   15.9,    2.2,    0.6,    2.4,   92.7,   91.9,    7.3,    8.1,    198,     12,     13,     17,     29,     31,     27,     38,     50,     53,      7,      9,      8,    148,    155,    35.3,    25.9,    47.3,    37.2,    32.8,    24.0,    41.9,    33.3,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190430,2019-04-30,1170E1,E   ,00,117 ,  448838,   85488,    8929,   20088,  149057,  126068,   30418,   39232,  148417,   68597,   15925,    2923,   13924,  422729,  419364,   26109,   29474,   -7298,   -1491,    1743,      91,   -2008,   -7797,   -4312,   -6173,   -4056,    2753,     111,      38,    2177,   -8852,   -9363,    1554,    2065,  100.0,   19.0,    2.0,    4.5,   33.2,   28.1,    6.8,    8.7,   33.1,   15.3,    3.5,    0.7,    3.1,   94.2,   93.4,    5.8,    6.6,    209,     20,      6,     17,     20,     38,     25,     31,     60,     57,     11,     10,     11,    153,    166,    35.2,    28.4,    47.9,    40.1,    32.6,    26.8,    42.5,    35.2,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190423,2019-04-23,1170E1,E   ,00,117 ,  456136,   86979,    7186,   19997,  151065,  133865,   34730,   45405,  152473,   65844,   15814,    2885,   11747,  431581,  428727,   24555,   27409,   -7355,   -4961,   -2614,  -12914,   14074,   11157,    1152,   -7184,   -5080,     464,    -455,    -668,    2524,   -7300,   -5979,     -55,   -1376,  100.0,   19.1,    1.6,    4.4,   33.1,   29.3,    7.6,   10.0,   33.4,   14.4,    3.5,    0.6,    2.6,   94.6,   94.0,    5.4,    6.0,    204,     20,      7,     15,     22,     37,     25,     29,     56,     51,     13,     10,     11,    146,    160,    34.4,    26.7,    46.2,    37.1,    31.4,    25.7,    41.8,    34.0,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190416,2019-04-16,1170E1,E   ,00,117 ,  463491,   91940,    9800,   32911,  136991,  122708,   33578,   52589,  157553,   65380,   16269,    3553,    9223,  438881,  434706,   24610,   28785,   60458,   11958,    1064,   11110,   -2794,   16340,    5371,   16960,   15918,   20125,    4950,   -2761,   -5729,   61951,   61438,   -1493,    -980,  100.0,   19.8,    2.1,    7.1,   29.6,   26.5,    7.2,   11.3,   34.0,   14.1,    3.5,    0.8,    2.0,   94.7,   93.8,    5.3,    6.2,    211,     17,     11,     19,     20,     37,     24,     34,     58,     53,     14,     12,     10,    145,    172,    32.7,    25.7,    45.2,    36.8,    28.8,    24.6,    39.5,    33.5,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190409,2019-04-09,1170E1,E   ,00,117 ,  403033,   79982,    8736,   21801,  139785,  106368,   28207,   35629,  141635,   45255,   11319,    6314,   14952,  376930,  373268,   26103,   29765,   25630,   10713,    1702,    2919,   16188,    6195,    1275,   -5207,   12634,   -2912,     435,    3061,    2227,   25638,   27101,      -8,   -1471,  100.0,   19.8,    2.2,    5.4,   34.7,   26.4,    7.0,    8.8,   35.1,   11.2,    2.8,    1.6,    3.7,   93.5,   92.6,    6.5,    7.4,    210,     17,      8,     17,     21,     35,     26,     35,     57,     53,     11,     17,      9,    145,    170,    36.3,    25.8,    47.4,    36.2,    33.1,    24.9,    43.6,    34.4,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190402,2019-04-02,1170E1,E   ,00,117 ,  377403,   69269,    7034,   18882,  123597,  100173,   26932,   40836,  129001,   48167,   10884,    3253,   12725,  351292,  346167,   26111,   31236,   40587,   16033,   -6559,    4947,    8652,   14598,    1103,    1969,   20188,    4046,     502,     552,    1064,   38316,   39939,    2271,     648,  100.0,   18.4,    1.9,    5.0,   32.7,   26.5,    7.1,   10.8,   34.2,   12.8,    2.9,    0.9,    3.4,   93.1,   91.7,    6.9,    8.3,    201,     19,      7,     15,     21,     34,     28,     35,     54,     54,     13,      8,      8,    147,    159,    33.9,    27.2,    45.0,    37.7,    31.2,    26.2,    42.2,    35.2,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190326,2019-03-26,1170E1,E   ,00,117 ,  336816,   53236,   13593,   13935,  114945,   85575,   25829,   38867,  108813,   44121,   10382,    2701,   11661,  312976,  306228,   23840,   30588,  -64586,   -8475,   -6877,   -6880,   -4448,  -23182,    -341,   -7960,  -10590,  -17118,   -2709,   -1188,    3895,  -44036,  -62281,  -20550,   -2305,  100.0,   15.8,    4.0,    4.1,   34.1,   25.4,    7.7,   11.5,   32.3,   13.1,    3.1,    0.8,    3.5,   92.9,   90.9,    7.1,    9.1,    191,     15,     12,     15,     18,     33,     23,     32,     53,     48,     11,      8,      9,    137,    149,    35.0,    25.6,    47.6,    36.4,    32.4,    24.4,    44.3,    33.4,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190319,2019-03-19,1170E1,E   ,00,117 ,  401402,   61711,   20470,   20815,  119393,  108757,   26170,   46827,  119403,   61239,   13091,    3889,    7766,  357012,  368509,   44390,   32893,   44636,    6800,   -1528,    2067,   18589,   25548,    1955,   -1544,   16655,     895,    2692,     463,   -6134,   25320,   39921,   19316,    4715,  100.0,   15.4,    5.1,    5.2,   29.7,   27.1,    6.5,   11.7,   29.7,   15.3,    3.3,    1.0,    1.9,   88.9,   91.8,   11.1,    8.2,    211,     17,     12,     16,     17,     37,     24,     38,     55,     50,     17,     10,      8,    151,    158,    29.6,    23.0,    40.5,    35.2,    26.5,    21.6,    36.1,    31.1,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190312,2019-03-12,1170E1,E   ,00,117 ,  356766,   54911,   21998,   18748,  100804,   83209,   24215,   48371,  102748,   60344,   10399,    3426,   13900,  331692,  328588,   25074,   28178,   15318,    2273,    5774,    4045,    6682,   -1047,   -1413,   -5381,    -430,   10477,     549,    -343,   -1542,   15690,   15521,    -372,    -203,  100.0,   15.4,    6.2,    5.3,   28.3,   23.3,    6.8,   13.6,   28.8,   16.9,    2.9,    1.0,    3.9,   93.0,   92.1,    7.0,    7.9,    201,     14,     11,     15,     24,     31,     23,     35,     53,     47,     14,      8,     12,    148,    150,    30.3,    20.9,    41.1,    34.2,    24.9,    17.7,    34.5,    28.7,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190305,2019-03-05,1170E1,E   ,00,117 ,  341448,   52638,   16224,   14703,   94122,   84256,   25628,   53752,  103178,   49867,    9850,    3769,   15442,  316002,  313067,   25446,   28381,  -37318,    1916,   -2001,    -449,    -917,    2837,    1076,   -2038,   -1136,  -41400,    -610,    -304,    -520,  -42942,  -41897,    5624,    4579,  100.0,   15.4,    4.8,    4.3,   27.6,   24.7,    7.5,   15.7,   30.2,   14.6,    2.9,    1.1,    4.5,   92.5,   91.7,    7.5,    8.3,    190,     15,     10,     13,     24,     30,     24,     38,     45,     44,     12,      7,     12,    138,    145,    30.8,    22.1,    42.1,    34.4,    25.9,    20.0,    35.1,    29.0,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190226,2019-02-26,1170E1,E   ,00,117 ,  378766,   50722,   18225,   15152,   95039,   81419,   24552,   55790,  104314,   91267,   10460,    4073,   15962,  358944,  354964,   19822,   23802,   15847,    4731,     562,    1774,    9569,   10674,    1323,    1905,    7106,   -6116,    1547,     -52,    4018,   18751,   19289,   -2904,   -3442,  100.0,   13.4,    4.8,    4.0,   25.1,   21.5,    6.5,   14.7,   27.5,   24.1,    2.8,    1.1,    4.2,   94.8,   93.7,    5.2,    6.3,    190,     13,     14,     14,     22,     29,     21,     36,     48,     46,     13,      8,     11,    135,    147,    36.6,    31.1,    49.1,    42.5,    23.8,    20.2,    33.3,    28.0,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190219,2019-02-19,1170E1,E   ,00,117 ,  362919,   45991,   17663,   13378,   85470,   70745,   23229,   53885,   97208,   97383,    8913,    4125,   11944,  340193,  335675,   22726,   27244,   -1932,     619,   -4473,  -11686,   17747,    2667,   -2178,   -5093,   18519,   -3754,     186,   -1167,    2561,   -1598,     489,    -334,   -2421,  100.0,   12.7,    4.9,    3.7,   23.6,   19.5,    6.4,   14.8,   26.8,   26.8,    2.5,    1.1,    3.3,   93.7,   92.5,    6.3,    7.5,    183,     14,     10,     14,     25,     27,     27,     35,     48,     50,      8,      5,     10,    138,    146,    36.4,    31.9,    47.7,    42.6,    22.1,    20.1,    30.4,    27.8,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190212,2019-02-12,1170E1,E   ,00,117 ,  364851,   45372,   22136,   25064,   67723,   68078,   25407,   58978,   78689,  101137,    8727,    5292,    9383,  341791,  335186,   23060,   29665,   21349,   15267,   -4631,    3934,   -1844,   36197,    -415,    1351,  -15756,    6311,    -201,   -1262,   -2624,   21779,   21754,    -430,    -405,  100.0,   12.4,    6.1,    6.9,   18.6,   18.7,    7.0,   16.2,   21.6,   27.7,    2.4,    1.5,    2.6,   93.7,   91.9,    6.3,    8.1,    182,     11,     12,     17,     25,     25,     26,     40,     43,     50,      9,      8,      9,    139,    145,    31.4,    30.5,    42.4,    39.9,    18.0,    18.3,    26.9,    24.4,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190205,2019-02-05,1170E1,E   ,00,117 ,  343502,   30105,   26767,   21130,   69567,   31881,   25822,   57627,   94445,   94826,    8928,    6554,   12007,  320012,  313432,   23490,   30070,    5972,     764,  -21653,    4121,  -13537,   12695,   10003,    8454,    1212,    5339,    1212,     462,   -4256,   12100,    7923,   -6128,   -1951,  100.0,    8.8,    7.8,    6.2,   20.3,    9.3,    7.5,   16.8,   27.5,   27.6,    2.6,    1.9,    3.5,   93.2,   91.2,    6.8,    8.8,    190,     10,     13,     18,     26,     25,     25,     49,     37,     49,      8,     11,     11,    142,    151,    29.8,    30.9,    40.1,    40.6,    15.9,    18.7,    23.7,    25.3,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190129,2019-01-29,1170E1,E   ,00,117 ,  337530,   29341,   48420,   17009,   83104,   19186,   15819,   49173,   93233,   89487,    7716,    6092,   16263,  307912,  305509,   29618,   32021,   -8437,     289,    1784,     142,    3687,   -1861,   -2341,   -4225,    1397,   -8496,   -1093,    -382,     362,  -11675,   -9395,    3238,     958,  100.0,    8.7,   14.3,    5.0,   24.6,    5.7,    4.7,   14.6,   27.6,   26.5,    2.3,    1.8,    4.8,   91.2,   90.5,    8.8,    9.5,    165,      9,     12,     16,     20,     19,     18,     38,     33,     43,     10,      8,     13,    130,    125,    30.9,    38.7,    43.3,    49.1,    18.2,    26.8,    27.5,    32.0,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190122,2019-01-22,1170E1,E   ,00,117 ,  345967,   29052,   46636,   16867,   79417,   21047,   18160,   53398,   91836,   97983,    8809,    6474,   15901,  319587,  314904,   26380,   31063,  -42062,   -1053,  -17981,   -5508,   14591,   -1190,    -376,  -27492,   -1613,  -25184,   -1721,    2208,    2743,  -44000,  -46901,    1938,    4839,  100.0,    8.4,   13.5,    4.9,   23.0,    6.1,    5.2,   15.4,   26.5,   28.3,    2.5,    1.9,    4.6,   92.4,   91.0,    7.6,    9.0,    170,      8,     12,     14,     19,     18,     19,     37,     38,     47,     14,      8,     14,    134,    130,    31.6,    34.9,    43.0,    47.1,    17.7,    23.3,    27.2,    28.9,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190115,2019-01-15,1170E1,E   ,00,117 ,  388029,   30105,   64617,   22375,   64826,   22237,   18536,   80890,   93449,  123167,   10530,    4266,   13158,  363587,  361805,   24442,   26224,   15970,    8904,   -9302,    6748,  -29550,   -2973,    2254,    6862,   -3272,   25132,    -842,   -1238,   -1375,   18133,   15974,   -2163,      -4,  100.0,    7.8,   16.7,    5.8,   16.7,    5.7,    4.8,   20.8,   24.1,   31.7,    2.7,    1.1,    3.4,   93.7,   93.2,    6.3,    6.8,    178,     10,     14,     15,     18,     21,     17,     51,     27,     55,     17,      6,     11,    143,    133,    31.0,    39.6,    41.9,    52.1,    14.8,    26.6,    23.3,    31.8,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",190108,2019-01-08,1170E1,E   ,00,117 ,  372059,   21201,   73919,   15627,   94376,   25210,   16282,   74028,   96721,   98035,   11372,    5504,   14533,  345454,  345831,   26605,   26228,    2576,    6663,     -48,     234,    5282,    2699,    1315,   -7841,   -1190,    5112,    -688,   -2335,   -2102,    7975,    3685,   -5399,   -1109,  100.0,    5.7,   19.9,    4.2,   25.4,    6.8,    4.4,   19.9,   26.0,   26.3,    3.1,    1.5,    3.9,   92.8,   93.0,    7.2,    7.0,    190,     12,     14,     16,     29,     22,     17,     44,     34,     50,     10,      9,     14,    146,    141,    26.8,    39.7,    37.2,    51.2,    14.1,    29.5,    22.9,    36.5,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"BLOOMBERG COMMODITY INDEX - CHICAGO BOARD OF TRADE",191231,2019-12-31,221602,CBT ,00,221 ,   15326,    4955,     751,     359,    7814,    2637,     969,       0,   10464,     100,     742,      34,       0,   14939,   15314,     387,      12,     611,       0,      34,     -21,     694,    -550,    -122,     -98,    1297,       0,       6,     -26,       0,     459,     612,     152,      -1,  100.0,   32.3,    4.9,    2.3,   51.0,   17.2,    6.3,    0.0,   68.3,    0.7,    4.8,    0.2,    0.0,   97.5,   99.9,    2.5,    0.1,     36,.,.,.,     10,.,.,      0,      7,.,     11,.,      0,     25,     15,    57.9,    62.0,    82.1,    83.0,    54.5,    62.0,    76.3,    82.3,"($100 X INDEX)","221602","CBT ","221 ","F90","Combined"
"BLOOMBERG COMMODITY INDEX - CHICAGO BOARD OF TRADE",191224,2019-12-24,221602,CBT ,00,221 ,   14715,    4955,     717,     380,    7120,    3187,    1091,      98,    9167,     100,     736,      60,       0,   14480,   14702,     235,      13,   -5765,      10,     -21,    -239,     605,    1440,       1,   -4447,   -4915,   -1488,     -50,       0,       0,   -5608,   -5222,    -157,    -543,  100.0,   33.7,    4.9,    2.6,   48.4,   21.7,    7.4,    0.7,   62.3,    0.7,    5.0,    0.4,    0.0,   98.4,   99.9,    1.6,    0.1,     38,.,.,.,      9,      5,.,.,      7,.,     11,.,      0,     27,     17,    60.3,    57.5,    83.3,    77.6,    55.2,    57.3,    77.3,    76.8,"($100 X INDEX)","221602","CBT ","221 ","F90","Combined"
"BLOOMBERG COMMODITY INDEX - CHICAGO BOARD OF TRADE",191217,2019-12-17,221602,CBT ,00,221 ,   20480,    4945,     738,     619,    6515,    1747,    1090,    4545,   14082,    1588,     786,      60,       0,   20088,   19924,     392,     556,     186,     -77,     115,     145,     675,    -436,       3,    -208,     469,    -608,     129,       0,       0,      59,    -312,     127,     498,  100.0,   24.1,    3.6,    3.0,   31.8,    8.5,    5.3,   22.2,   68.8,    7.8,    3.8,    0.3,    0.0,   98.1,   97.3,    1.9,    2.7,     41,      4,.,.,      9,      4,.,.,      7,.,     12,.,      0,     31,     17,    57.1,    68.0,    79.9,    81.8,    55.4,    60.6,    70.0,    74.0,"($100 X INDEX)","221602","CBT ","221 ","F90","Combined"
"BLOOMBERG COMMODITY INDEX - CHICAGO BOARD OF TRADE",191210,2019-12-10,221602,CBT ,00,221 ,   20294,    5022,     623,     474,    5840,    2183,    1087,    4753,   13613,    2196,     657,      60,       0,   20029,   20236,     265,      58,    2535,     886,     -55,    -340,      33,    -879,       0,    -210,    1646,    2096,      92,      28,       0,    2557,    2496,     -22,      39,  100.0,   24.7,    3.1,    2.3,   28.8,   10.8,    5.4,   23.4,   67.1,   10.8,    3.2,    0.3,    0.0,   98.7,   99.7,    1.3,    0.3,     41,      4,.,.,      8,      5,.,      4,      7,.,     11,.,      0,     31,     17,    59.7,    70.1,    82.7,    83.1,    55.6,    59.3,    69.3,    71.8,"($100 X INDEX)","221602","CBT ","221 ","F90","Combined"
