"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"NANO ETHER - LMX LABS LLC",240109,2024-01-09,146LM1,FREX,00,146 ,    6810,       0,    4039,       0,       0,       0,       0,       0,    1876,       0,    5961,     728,       0,    5961,    6643,     849,     167,     354,       0,     570,       0,       0,       0,       0,    -105,     151,       0,     331,    -450,       0,     226,     271,     128,      83,  100.0,    0.0,   59.3,    0.0,    0.0,    0.0,    0.0,    0.0,   27.5,    0.0,   87.5,   10.7,    0.0,   87.5,   97.5,   12.5,    2.5,     57,      0,.,      0,      0,      0,      0,      0,.,      0,     45,      9,      0,     45,     12,    22.3,    89.8,    44.2,    95.8,    22.3,    89.8,    44.2,    95.8,"0.1 Ether or 1/10 X$2,000 = $200","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - LMX LABS LLC",240102,2024-01-02,146LM1,FREX,00,146 ,    6456,       0,    3469,       0,       0,       0,       0,     105,    1725,       0,    5630,    1178,       0,    5735,    6372,     721,      84,   -6750,       0,   -6789,    -209,       0,       0,       0,   -4723,    1725,    -270,    -298,    -149,       0,   -5500,   -5692,   -1250,   -1058,  100.0,    0.0,   53.7,    0.0,    0.0,    0.0,    0.0,    1.6,   26.7,    0.0,   87.2,   18.2,    0.0,   88.8,   98.7,   11.2,    1.3,     62,      0,.,      0,      0,      0,      0,.,.,      0,     49,      9,      0,     50,     12,    23.5,    88.7,    44.9,    96.5,    23.5,    88.7,    44.9,    96.5,"0.1 Ether or 1/10 X$2,000 = $200","146LM1","FREX","146 ","F85","FutOnly"
"LITECOIN CASH - LMX LABS LLC",241224,2024-12-24,167LM0,FREX,00,167 ,    2880,       0,       0,       0,       0,       0,       0,    1060,    2192,       2,    1293,     570,       0,    2355,    2764,     525,     116,     695,       0,       0,       0,       0,       0,       0,     633,     411,      -9,     176,     365,       0,     800,     767,    -105,     -72,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   36.8,   76.1,    0.1,   44.9,   19.8,    0.0,   81.8,   96.0,   18.2,    4.0,     30,      0,      0,      0,      0,      0,      0,.,.,.,     22,      5,      0,     24,      7,    51.8,    86.6,    64.4,    96.0,    51.8,    86.5,    64.4,    95.9,"(5 Litecoin X $85 = $425)","167LM0","FREX","167 ","F85","FutOnly"
"LITECOIN CASH - LMX LABS LLC",241217,2024-12-17,167LM0,FREX,00,167 ,    2185,       0,       0,       0,       0,       0,       0,     427,    1781,      11,    1117,     205,       0,    1555,    1997,     630,     188,    -291,       0,       0,       0,       0,       0,       0,    -310,    -472,      11,     192,      48,       0,    -107,    -413,    -184,     122,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   19.5,   81.5,    0.5,   51.1,    9.4,    0.0,   71.2,   91.4,   28.8,    8.6,     26,      0,      0,      0,      0,      0,      0,.,.,.,     20,.,      0,     22,      5,    37.0,    89.6,    49.1,    91.4,    37.0,    89.1,    49.1,    90.9,"(5 Litecoin X $85 = $425)","167LM0","FREX","167 ","F85","FutOnly"
"LITECOIN CASH - LMX LABS LLC",241210,2024-12-10,167LM0,FREX,00,167 ,    2476,       0,       0,       0,       0,       0,       0,     737,    2253,       0,     925,     157,       0,    1662,    2410,     814,      66,    1517,       0,       0,       0,       0,       0,       0,     737,    1778,       0,     443,    -177,       0,    1180,    1601,     337,     -84,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   29.8,   91.0,    0.0,   37.4,    6.3,    0.0,   67.1,   97.3,   32.9,    2.7,     23,      0,      0,      0,      0,      0,      0,.,.,      0,     18,.,      0,     19,      4,    41.4,    97.3,    51.0,    97.3,    41.4,    97.3,    51.0,    97.3,"5 Litecoin ($85 X  5 Litecoin Contract $425)","167LM0","FREX","167 ","F85","FutOnly"
"LITECOIN CASH - LMX LABS LLC",241203,2024-12-03,167LM0,FREX,00,167 ,     959,       0,       0,       0,       0,       0,       0,       0,     475,       0,     482,     334,       0,     482,     809,     477,     150,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   49.5,    0.0,   50.3,   34.8,    0.0,   50.3,   84.4,   49.7,   15.6,     20,      0,      0,      0,      0,      0,      0,      0,.,      0,     11,      8,      0,     11,      9,    29.4,    69.1,    42.4,    81.8,    29.4,    69.1,    42.4,    81.8,"5 Litecoin ($85 X  5 Litecoin Contract $425)","167LM0","FREX","167 ","F85","FutOnly"
"DOGECOIN - LMX LABS LLC",241231,2024-12-31,168DC1,FREX,00,168 ,    1369,       0,       0,       0,       0,       0,       0,      80,    1109,       0,     618,     125,       0,     698,    1234,     671,     135,   -1004,       0,       0,       0,       0,       0,       0,      80,    -957,       0,    -374,     -63,       0,    -294,   -1020,    -710,      16,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    5.8,   81.0,    0.0,   45.1,    9.1,    0.0,   51.0,   90.1,   49.0,    9.9,     20,      0,      0,      0,      0,      0,      0,.,.,      0,     15,.,      0,     16,      4,    18.6,    90.1,    32.5,    90.1,    18.6,    90.1,    32.5,    90.1,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","FutOnly"
"DOGECOIN - LMX LABS LLC",241224,2024-12-24,168DC1,FREX,00,168 ,    2373,       0,       0,       0,       0,       0,       0,       0,    2066,       0,     992,     188,       0,     992,    2254,    1381,     119,    -441,       0,       0,       0,       0,       0,       0,     -43,    -384,       0,    -242,      23,       0,    -285,    -361,    -156,     -80,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   87.1,    0.0,   41.8,    7.9,    0.0,   41.8,   95.0,   58.2,    5.0,     28,      0,      0,      0,      0,      0,      0,      0,.,      0,     21,      4,      0,     21,      7,    12.1,    90.2,    21.5,    95.0,    12.1,    90.2,    21.5,    95.0,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","FutOnly"
"DOGECOIN - LMX LABS LLC",241217,2024-12-17,168DC1,FREX,00,168 ,    2814,       0,       0,       0,       0,       0,       0,      43,    2450,       0,    1234,     165,       0,    1277,    2615,    1537,     199,     451,       0,       0,       0,       0,       0,       0,      43,     450,       0,     391,      24,       0,     434,     474,      17,     -23,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    1.5,   87.1,    0.0,   43.9,    5.9,    0.0,   45.4,   92.9,   54.6,    7.1,     39,      0,      0,      0,      0,      0,      0,.,      4,      0,     30,      4,      0,     31,      8,    10.7,    88.2,    18.9,    92.9,    10.7,    88.2,    18.9,    92.9,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","FutOnly"
"DOGECOIN - LMX LABS LLC",241210,2024-12-10,168DC1,FREX,00,168 ,    2363,       0,       0,       0,       0,       0,       0,       0,    2000,       0,     843,     141,       0,     843,    2141,    1520,     222,     148,       0,       0,       0,       0,       0,       0,       0,      94,       0,      93,      39,       0,      93,     133,      55,      15,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   84.6,    0.0,   35.7,    6.0,    0.0,   35.7,   90.6,   64.3,    9.4,     30,      0,      0,      0,      0,      0,      0,      0,.,      0,     24,.,      0,     24,      6,    10.0,    87.8,    16.8,    90.6,    10.0,    87.8,    16.8,    90.6,"5000 Dogecoin ($0.12 X  5,000 Dogecoin = Contract $600)","168DC1","FREX","168 ","F85","FutOnly"
"DOGECOIN - LMX LABS LLC",241203,2024-12-03,168DC1,FREX,00,168 ,    2215,       0,       0,       0,       0,       0,       0,       0,    1906,       0,     750,     102,       0,     750,    2008,    1465,     207,      68,       0,       0,       0,       0,       0,       0,       0,     202,       0,     132,    -100,       0,     132,     102,     -64,     -34,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   86.0,    0.0,   33.9,    4.6,    0.0,   33.9,   90.7,   66.1,    9.3,     29,      0,      0,      0,      0,      0,      0,      0,.,      0,     24,.,      0,     24,      5,     7.5,    89.5,    13.7,    90.7,     7.5,    89.5,    13.7,    90.7,"5000 Dogecoin ($0.12 X  5,000 Dogecoin = Contract $600)","168DC1","FREX","168 ","F85","FutOnly"
"DOGECOIN - LMX LABS LLC",241126,2024-11-26,168DC1,FREX,00,168 ,    2147,       0,       0,       0,       0,       0,       0,       0,    1704,       0,     618,     202,       0,     618,    1906,    1529,     241,    -306,       0,       0,       0,       0,       0,       0,       0,    -294,       0,    -112,      77,       0,    -112,    -217,    -194,     -89,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   79.4,    0.0,   28.8,    9.4,    0.0,   28.8,   88.8,   71.2,   11.2,     28,      0,      0,      0,      0,      0,      0,      0,.,      0,     21,      5,      0,     21,      7,     8.0,    85.3,    13.6,    88.8,     8.0,    85.3,    13.6,    88.8,"5000 Dogecoin ($0.12 X  5,000 Dogecoin = Contract $600)","168DC1","FREX","168 ","F85","FutOnly"
"DOGECOIN - LMX LABS LLC",241119,2024-11-19,168DC1,FREX,00,168 ,    2453,       0,       0,       0,       0,       0,       0,       0,    1998,       0,     730,     125,       0,     730,    2123,    1723,     330,     229,       0,       0,       0,       0,       0,       0,       0,     243,       0,     150,      50,       0,     150,     293,      79,     -64,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   81.5,    0.0,   29.8,    5.1,    0.0,   29.8,   86.5,   70.2,   13.5,     36,      0,      0,      0,      0,      0,      0,      0,.,      0,     29,      5,      0,     29,      7,     4.3,    83.5,     8.4,    86.5,     4.3,    83.5,     8.4,    86.5,"5000 Dogecoin ($0.12 X  5,000 Dogecoin = Contract $600)","168DC1","FREX","168 ","F85","FutOnly"
"DOGECOIN - LMX LABS LLC",241112,2024-11-12,168DC1,FREX,00,168 ,    2224,       0,       0,       0,       0,       0,       0,       0,    1755,       0,     580,      75,       0,     580,    1830,    1644,     394,     846,       0,       0,       0,       0,       0,       0,       0,     791,       0,     230,     -50,       0,     230,     741,     616,     105,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   78.9,    0.0,   26.1,    3.4,    0.0,   26.1,   82.3,   73.9,   17.7,     27,      0,      0,      0,      0,      0,      0,      0,.,      0,     23,.,      0,     23,      4,     4.7,    82.3,     9.2,    82.3,     4.7,    82.3,     9.2,    82.3,"5000 Dogecoin ($0.12 X  5,000 Dogecoin = Contract $600)","168DC1","FREX","168 ","F85","FutOnly"
"DOGECOIN - LMX LABS LLC",241105,2024-11-05,168DC1,FREX,00,168 ,    1378,       0,       0,       0,       0,       0,       0,       0,     964,       0,     350,     125,       0,     350,    1089,    1028,     289,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   70.0,    0.0,   25.4,    9.1,    0.0,   25.4,   79.0,   74.6,   21.0,     20,      0,      0,      0,      0,      0,      0,      0,.,      0,     14,      5,      0,     14,      6,     7.3,    75.4,    14.5,    79.0,     7.3,    75.4,    14.5,    79.0,"5000 Dogecoin ($0.12 X  5,000 Dogecoin = Contract $600)","168DC1","FREX","168 ","F85","FutOnly"
"POLKADOT - LMX LABS LLC",241224,2024-12-24,169LM1,FREX,00,169 ,    2269,       0,       0,       0,       0,       0,       0,       0,    2058,      33,    1190,      95,       0,    1223,    2186,    1046,      83,    -823,       0,       0,       0,       0,       0,       0,       0,    -812,      33,    -582,     -11,       0,    -549,    -790,    -274,     -33,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   90.7,    1.5,   52.4,    4.2,    0.0,   53.9,   96.3,   46.1,    3.7,     31,      0,      0,      0,      0,      0,      0,      0,.,.,     26,.,      0,     27,      5,    13.2,    94.7,    24.5,    96.3,    13.2,    93.2,    24.5,    94.9,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","FutOnly"
"POLKADOT - LMX LABS LLC",241217,2024-12-17,169LM1,FREX,00,169 ,    3092,       0,       0,       0,       0,       0,       0,       0,    2870,       0,    1772,     106,       0,    1772,    2976,    1320,     116,     597,       0,       0,       0,       0,       0,       0,       0,     543,       0,     289,      47,       0,     289,     590,     308,       7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   92.8,    0.0,   57.3,    3.4,    0.0,   57.3,   96.2,   42.7,    3.8,     40,      0,      0,      0,      0,      0,      0,      0,.,      0,     35,.,      0,     35,      5,     9.7,    95.2,    19.2,    96.2,     9.7,    95.2,    19.2,    96.2,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","FutOnly"
"POLKADOT - LMX LABS LLC",241210,2024-12-10,169LM1,FREX,00,169 ,    2495,       0,       0,       0,       0,       0,       0,       0,    2327,       0,    1483,      59,       0,    1483,    2386,    1012,     109,     752,       0,       0,       0,       0,       0,       0,       0,     659,       0,     484,      59,       0,     484,     718,     268,      34,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   93.3,    0.0,   59.4,    2.4,    0.0,   59.4,   95.6,   40.6,    4.4,     35,      0,      0,      0,      0,      0,      0,      0,.,      0,     30,.,      0,     30,      5,    12.0,    94.6,    23.4,    95.6,    12.0,    94.6,    23.4,    95.6,"100 Polkadot ($6 X 100)   = Contract $600 notional)","169LM1","FREX","169 ","F85","FutOnly"
"POLKADOT - LMX LABS LLC",241203,2024-12-03,169LM1,FREX,00,169 ,    1743,       0,       0,       0,       0,       0,       0,       0,    1668,       0,     999,       0,       0,     999,    1668,     744,      75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.7,    0.0,   57.3,    0.0,    0.0,   57.3,   95.7,   42.7,    4.3,     25,      0,      0,      0,      0,      0,      0,      0,.,      0,     23,      0,      0,     23,      2,    17.2,    95.7,    30.8,    95.7,    17.2,    95.7,    30.8,    95.7,"100 Polkadot ($6 X 100)   = Contract $600 notional)","169LM1","FREX","169 ","F85","FutOnly"
"CHAINLINK - LMX LABS LLC",241231,2024-12-31,170LM1,FREX,00,170 ,    1968,       0,       0,       0,       0,       0,       0,       0,    1623,       0,     970,     126,       0,     970,    1749,     998,     219,    -735,       0,       0,       0,       0,       0,       0,       0,    -868,       0,    -699,      51,       0,    -699,    -817,     -36,      82,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   82.5,    0.0,   49.3,    6.4,    0.0,   49.3,   88.9,   50.7,   11.1,     28,      0,      0,      0,      0,      0,      0,      0,.,      0,     24,.,      0,     24,      4,    14.5,    88.9,    24.9,    88.9,    14.5,    88.9,    24.9,    88.9,"(50 Chainlink x $15 = $750)","170LM1","FREX","170 ","F85","FutOnly"
"CHAINLINK - LMX LABS LLC",241224,2024-12-24,170LM1,FREX,00,170 ,    2703,       0,       0,       0,       0,       0,       0,       0,    2491,       0,    1669,      75,       0,    1669,    2566,    1034,     137,    -286,       0,       0,       0,       0,       0,       0,       0,      71,       0,      15,    -317,       0,      15,    -246,    -301,     -40,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   92.2,    0.0,   61.7,    2.8,    0.0,   61.7,   94.9,   38.3,    5.1,     37,      0,      0,      0,      0,      0,      0,      0,.,      0,     34,.,      0,     34,      3,    11.1,    94.9,    21.9,    94.9,    11.1,    94.9,    21.9,    94.9,"(50 Chainlink x $15 = $750)","170LM1","FREX","170 ","F85","FutOnly"
"CHAINLINK - LMX LABS LLC",241217,2024-12-17,170LM1,FREX,00,170 ,    2989,       0,       0,       0,       0,       0,       0,       0,    2420,       0,    1654,     392,       0,    1654,    2812,    1335,     177,     558,       0,       0,       0,       0,       0,       0,       0,     149,       0,     521,     317,       0,     521,     466,      37,      92,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   81.0,    0.0,   55.3,   13.1,    0.0,   55.3,   94.1,   44.7,    5.9,     40,      0,      0,      0,      0,      0,      0,      0,.,      0,     31,      7,      0,     31,      9,    10.0,    85.9,    20.1,    93.0,    10.0,    85.9,    20.1,    93.0,"(50 Chainlink x $15 = $750)","170LM1","FREX","170 ","F85","FutOnly"
"CHAINLINK - LMX LABS LLC",241210,2024-12-10,170LM1,FREX,00,170 ,    2431,       0,       0,       0,       0,       0,       0,       0,    2271,       0,    1133,      75,       0,    1133,    2346,    1298,      85,     657,       0,       0,       0,       0,       0,       0,       0,    1076,       0,     232,    -228,       0,     232,     848,     425,    -191,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   93.4,    0.0,   46.6,    3.1,    0.0,   46.6,   96.5,   53.4,    3.5,     23,      0,      0,      0,      0,      0,      0,      0,.,      0,     20,.,      0,     20,      3,    12.3,    96.5,    24.7,    96.5,    12.3,    96.5,    24.7,    96.5,"50 Chainlink ($15 X 50)   = Contract $750 notional)","170LM1","FREX","170 ","F85","FutOnly"
"CHAINLINK - LMX LABS LLC",241203,2024-12-03,170LM1,FREX,00,170 ,    1774,       0,       0,       0,       0,       0,       0,       0,    1195,       0,     901,     303,       0,     901,    1498,     873,     276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   67.4,    0.0,   50.8,   17.1,    0.0,   50.8,   84.4,   49.2,   15.6,     27,      0,      0,      0,      0,      0,      0,      0,.,      0,     19,      7,      0,     19,      8,    16.1,    77.2,    28.0,    84.4,    16.1,    77.2,    28.0,    84.4,"50 Chainlink ($15 X 50)   = Contract $750 notional)","170LM1","FREX","170 ","F85","FutOnly"
"AVALANCHE - LMX LABS LLC",241231,2024-12-31,171LM1,FREX,00,171 ,    1890,       0,       0,       0,       0,       0,       0,       0,    1668,       0,    1005,      79,       0,    1005,    1747,     885,     143,   -1627,       0,       0,       0,       0,       0,       0,       0,   -1546,       0,   -1148,    -115,       0,   -1148,   -1661,    -479,      34,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   88.3,    0.0,   53.2,    4.2,    0.0,   53.2,   92.4,   46.8,    7.6,     20,      0,      0,      0,      0,      0,      0,      0,.,      0,     17,.,      0,     17,      3,    20.9,    92.4,    35.8,    92.4,    20.9,    92.4,    35.8,    92.4,"(10 Avalanche x $30 = $300)","171LM1","FREX","171 ","F85","FutOnly"
"AVALANCHE - LMX LABS LLC",241224,2024-12-24,171LM1,FREX,00,171 ,    3517,       0,       0,       0,       0,       0,       0,       0,    3214,       0,    2153,     194,       0,    2153,    3408,    1364,     109,   -1050,       0,       0,       0,       0,       0,       0,       0,    -818,       0,    -544,    -193,       0,    -544,   -1011,    -506,     -39,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   91.4,    0.0,   61.2,    5.5,    0.0,   61.2,   96.9,   38.8,    3.1,     36,      0,      0,      0,      0,      0,      0,      0,.,      0,     32,.,      0,     32,      4,    16.5,    96.9,    29.3,    96.9,    16.5,    96.9,    29.3,    96.9,"(10 Avalanche x $30 = $300)","171LM1","FREX","171 ","F85","FutOnly"
"AVALANCHE - LMX LABS LLC",241217,2024-12-17,171LM1,FREX,00,171 ,    4567,       0,       0,       0,       0,       0,       0,       0,    4032,       0,    2697,     387,       0,    2697,    4419,    1870,     148,     571,       0,       0,       0,       0,       0,       0,       0,     659,       0,     229,    -117,       0,     229,     542,     342,      29,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   88.3,    0.0,   59.1,    8.5,    0.0,   59.1,   96.8,   40.9,    3.2,     54,      0,      0,      0,      0,      0,      0,      0,.,      0,     49,      4,      0,     49,      5,    13.1,    95.5,    21.7,    96.8,    13.1,    95.5,    21.7,    96.8,"(10 Avalanche x $30 = $300)","171LM1","FREX","171 ","F85","FutOnly"
"AVALANCHE - LMX LABS LLC",241210,2024-12-10,171LM1,FREX,00,171 ,    3996,       0,       0,       0,       0,       0,       0,       0,    3373,       0,    2468,     504,       0,    2468,    3877,    1528,     119,     861,       0,       0,       0,       0,       0,       0,       0,    1126,      -4,     583,    -150,       0,     579,     972,     282,    -111,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   84.4,    0.0,   61.8,   12.6,    0.0,   61.8,   97.0,   38.2,    3.0,     51,      0,      0,      0,      0,      0,      0,      0,.,      0,     43,      7,      0,     43,      8,    13.6,    92.6,    22.5,    97.0,    13.6,    92.6,    22.5,    97.0,"10 Polkadot ($30 X 10) = Contract $300)","171LM1","FREX","171 ","F85","FutOnly"
"AVALANCHE - LMX LABS LLC",241203,2024-12-03,171LM1,FREX,00,171 ,    3135,       0,       0,       0,       0,       0,       0,       0,    2247,       4,    1885,     654,       0,    1889,    2905,    1246,     230,     891,       0,       0,       0,       0,       0,       0,       0,     453,       4,     642,     400,       0,     646,     857,     245,      34,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   71.7,    0.1,   60.1,   20.9,    0.0,   60.3,   92.7,   39.7,    7.3,     47,      0,      0,      0,      0,      0,      0,      0,.,.,     37,      9,      0,     38,     10,    12.8,    83.3,    24.1,    90.9,    12.8,    83.1,    24.1,    90.8,"10 Polkadot ($30 X 10) = Contract $300)","171LM1","FREX","171 ","F85","FutOnly"
"AVALANCHE - LMX LABS LLC",241126,2024-11-26,171LM1,FREX,00,171 ,    2244,       0,       0,       0,       0,       0,       0,       0,    1794,       0,    1243,     254,       0,    1243,    2048,    1001,     196,    -293,       0,       0,       0,       0,       0,       0,       0,    -449,       0,    -211,      99,       0,    -211,    -350,     -82,      57,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   79.9,    0.0,   55.4,   11.3,    0.0,   55.4,   91.3,   44.6,    8.7,     32,      0,      0,      0,      0,      0,      0,      0,.,      0,     25,      5,      0,     25,      7,    16.6,    86.6,    27.1,    91.3,    16.6,    86.6,    27.1,    91.3,"10 Polkadot ($30 X 10)   = Contract $300 notional)","171LM1","FREX","171 ","F85","FutOnly"
"AVALANCHE - LMX LABS LLC",241119,2024-11-19,171LM1,FREX,00,171 ,    2537,       0,       0,       0,       0,       0,       0,       0,    2243,       0,    1454,     155,       0,    1454,    2398,    1083,     139,     605,       0,       0,       0,       0,       0,       0,       0,     666,       0,     573,       2,       0,     573,     668,      32,     -63,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   88.4,    0.0,   57.3,    6.1,    0.0,   57.3,   94.5,   42.7,    5.5,     42,      0,      0,      0,      0,      0,      0,      0,.,      0,     36,      4,      0,     36,      6,     7.9,    92.4,    15.8,    94.5,     7.9,    92.4,    15.8,    94.5,"10 Polkadot ($30 X 10)   = Contract $300 notional)","171LM1","FREX","171 ","F85","FutOnly"
"AVALANCHE - LMX LABS LLC",241112,2024-11-12,171LM1,FREX,00,171 ,    1932,       0,       0,       0,       0,       0,       0,       0,    1577,       0,     881,     153,       0,     881,    1730,    1051,     202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   81.6,    0.0,   45.6,    7.9,    0.0,   45.6,   89.5,   54.4,   10.5,     29,      0,      0,      0,      0,      0,      0,      0,.,      0,     23,      4,      0,     23,      6,    10.4,    86.7,    20.3,    89.5,    10.4,    86.7,    20.3,    89.5,"10 Polkadot ($30 X 10)   = Contract $300 notional)","171LM1","FREX","171 ","F85","FutOnly"
"AVALANCHE - LMX LABS LLC",241022,2024-10-22,171LM1,FREX,00,171 ,    2020,       0,       0,       0,       0,       0,       0,     135,    1897,       0,     850,      27,       0,     985,    1924,    1035,      96,     289,       0,       0,       0,       0,       0,       0,     135,     375,       0,      82,     -58,       0,     217,     317,      72,     -28,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.7,   93.9,    0.0,   42.1,    1.3,    0.0,   48.8,   95.2,   51.2,    4.8,     24,      0,      0,      0,      0,      0,      0,.,.,      0,     21,.,      0,     22,      2,    14.1,    95.2,    24.0,    95.2,    14.1,    95.2,    24.0,    95.2,"10 Polkadot ($30 X 10)   = Contract $300 notional)","171LM1","FREX","171 ","F85","FutOnly"
