"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"DOGECOIN - COINBASE DERIVATIVES, LLC",250805,2025-08-05,168DC1,FREX,00,168 ,    3047,       0,       0,       0,       0,       0,       0,      98,    2892,       1,    1741,     100,       0,    1840,    2993,    1207,      54,    -369,       0,       0,       0,       0,       0,       0,      72,    -358,       1,    -601,     -40,       0,    -528,    -397,     159,      28,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    3.2,   94.9,    0.0,   57.1,    3.3,    0.0,   60.4,   98.2,   39.6,    1.8,     34,      0,      0,      0,      0,      0,      0,.,.,.,     29,.,      0,     31,      4,    13.1,    98.2,    26.3,    98.2,    13.1,    98.2,    26.3,    98.2,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - COINBASE DERIVATIVES, LLC",250729,2025-07-29,168DC1,FREX,00,168 ,    3416,       0,       0,       0,       0,       0,       0,      26,    3250,       0,    2342,     140,       0,    2368,    3390,    1048,      26,    -737,       0,       0,       0,       0,       0,       0,       1,    -544,       0,    -606,     -83,       0,    -605,    -627,    -132,    -110,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.8,   95.1,    0.0,   68.6,    4.1,    0.0,   69.3,   99.2,   30.7,    0.8,     42,      0,      0,      0,      0,      0,      0,.,.,      0,     36,.,      0,     37,      5,    11.7,    98.1,    23.4,    99.2,    11.7,    98.1,    23.4,    99.2,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - COINBASE DERIVATIVES, LLC",250722,2025-07-22,168DC1,FREX,00,168 ,    4153,       0,       0,       0,       0,       0,       0,      25,    3794,       0,    2948,     223,       0,    2973,    4017,    1180,     136,    1660,       0,       0,       0,       0,       0,       0,     -50,    1550,       0,    1432,      49,       0,    1382,    1599,     278,      61,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.6,   91.4,    0.0,   71.0,    5.4,    0.0,   71.6,   96.7,   28.4,    3.3,     54,      0,      0,      0,      0,      0,      0,.,.,      0,     47,      4,      0,     48,      6,     9.6,    95.3,    19.3,    96.7,     9.6,    95.3,    19.3,    96.7,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250715,2025-07-15,168DC1,FREX,00,168 ,    2493,       0,       0,       0,       0,       0,       0,      75,    2244,       0,    1516,     174,       0,    1591,    2418,     902,      75,     820,       0,       0,       0,       0,       0,       0,      75,     812,       0,     505,     -28,       0,     580,     784,     240,      36,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    3.0,   90.0,    0.0,   60.8,    7.0,    0.0,   63.8,   97.0,   36.2,    3.0,     37,      0,      0,      0,      0,      0,      0,.,.,      0,     29,      4,      0,     31,      6,    16.0,    94.6,    27.2,    97.0,    16.0,    94.6,    27.2,    97.0,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250708,2025-07-08,168DC1,FREX,00,168 ,    1673,       0,       0,       0,       0,       0,       0,       0,    1432,       0,    1011,     202,       0,    1011,    1634,     662,      39,     -10,       0,       0,       0,       0,       0,       0,       0,     -73,       0,       3,      82,       0,       3,       9,     -13,     -19,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   85.6,    0.0,   60.4,   12.1,    0.0,   60.4,   97.7,   39.6,    2.3,     25,      0,      0,      0,      0,      0,      0,      0,.,      0,     18,      5,      0,     18,      7,    19.4,    91.6,    35.4,    97.7,    19.4,    91.6,    35.4,    97.7,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250701,2025-07-01,168DC1,FREX,00,168 ,    1683,       0,       0,       0,       0,       0,       0,       0,    1505,       0,    1008,     120,       0,    1008,    1625,     675,      58,    -253,       0,       0,       0,       0,       0,       0,     -65,    -218,       0,      -2,     -47,       0,     -67,    -265,    -186,      12,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   89.4,    0.0,   59.9,    7.1,    0.0,   59.9,   96.6,   40.1,    3.4,     25,      0,      0,      0,      0,      0,      0,      0,.,      0,     20,.,      0,     20,      5,    18.1,    94.8,    32.0,    96.6,    18.1,    94.8,    32.0,    96.6,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250624,2025-06-24,168DC1,FREX,00,168 ,    1936,       0,       0,       0,       0,       0,       0,      65,    1723,       0,    1010,     167,       0,    1075,    1890,     861,      46,     222,       0,       0,       0,       0,       0,       0,       0,     187,       0,     230,      57,       0,     230,     244,      -8,     -22,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    3.4,   89.0,    0.0,   52.2,    8.6,    0.0,   55.5,   97.6,   44.5,    2.4,     30,      0,      0,      0,      0,      0,      0,.,.,      0,     23,      4,      0,     24,      6,    15.0,    93.8,    27.0,    97.6,    15.0,    93.8,    27.0,    97.6,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250617,2025-06-17,168DC1,FREX,00,168 ,    1714,       0,       0,       0,       0,       0,       0,      65,    1536,       0,     780,     110,       0,     845,    1646,     869,      68,      42,       0,       0,       0,       0,       0,       0,       0,      19,       0,     -70,      25,       0,     -70,      44,     112,      -2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    3.8,   89.6,    0.0,   45.5,    6.4,    0.0,   49.3,   96.0,   50.7,    4.0,     22,      0,      0,      0,      0,      0,      0,.,.,      0,     16,.,      0,     17,      5,    16.9,    94.6,    30.5,    96.0,    16.9,    94.6,    30.5,    96.0,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250610,2025-06-10,168DC1,FREX,00,168 ,    1672,       0,       0,       0,       0,       0,       0,      65,    1517,       0,     850,      85,       0,     915,    1602,     757,      70,    -131,       0,       0,       0,       0,       0,       0,      10,    -116,       0,    -144,     -50,       0,    -134,    -166,       3,      35,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    3.9,   90.7,    0.0,   50.8,    5.1,    0.0,   54.7,   95.8,   45.3,    4.2,     22,      0,      0,      0,      0,      0,      0,.,.,      0,     17,.,      0,     18,      4,    17.9,    95.8,    31.9,    95.8,    17.9,    95.8,    31.9,    95.8,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250603,2025-06-03,168DC1,FREX,00,168 ,    1803,       0,       0,       0,       0,       0,       0,      55,    1633,       0,     994,     135,       0,    1049,    1768,     754,      35,       7,       0,       0,       0,       0,       0,       0,     -81,      12,      -1,      45,      25,       0,     -37,      36,      44,     -29,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    3.1,   90.6,    0.0,   55.1,    7.5,    0.0,   58.2,   98.1,   41.8,    1.9,     27,      0,      0,      0,      0,      0,      0,.,.,      0,     21,.,      0,     22,      5,    15.0,    96.1,    27.5,    98.1,    15.0,    96.1,    27.5,    98.1,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250527,2025-05-27,168DC1,FREX,00,168 ,    1796,       0,       0,       0,       0,       0,       0,     136,    1621,       1,     949,     110,       0,    1086,    1732,     710,      64,     320,       0,       0,       0,       0,       0,       0,     100,     398,       1,     254,     -50,       0,     355,     349,     -35,     -29,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    7.6,   90.3,    0.1,   52.8,    6.1,    0.0,   60.5,   96.4,   39.5,    3.6,     28,      0,      0,      0,      0,      0,      0,.,.,.,     20,.,      0,     23,      6,    15.3,    93.4,    28.5,    96.4,    15.3,    93.3,    28.5,    96.4,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250520,2025-05-20,168DC1,FREX,00,168 ,    1476,       0,       0,       0,       0,       0,       0,      36,    1223,       0,     695,     160,       0,     731,    1383,     745,      93,     163,       0,       0,       0,       0,       0,       0,      36,     216,       0,     124,     -56,       0,     160,     160,       3,       3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    2.4,   82.9,    0.0,   47.1,   10.8,    0.0,   49.5,   93.7,   50.5,    6.3,     24,      0,      0,      0,      0,      0,      0,.,.,      0,     17,      4,      0,     18,      6,    16.0,    89.6,    28.2,    93.7,    16.0,    89.6,    28.2,    93.7,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250513,2025-05-13,168DC1,FREX,00,168 ,    1313,       0,       0,       0,       0,       0,       0,       0,    1007,       0,     571,     216,       0,     571,    1223,     742,      90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   76.7,    0.0,   43.5,   16.5,    0.0,   43.5,   93.1,   56.5,    6.9,     21,      0,      0,      0,      0,      0,      0,      0,.,      0,     13,      6,      0,     13,      8,    17.4,    84.5,    31.3,    93.1,    17.4,    84.5,    31.3,    93.1,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250325,2025-03-25,168DC1,FREX,00,168 ,    1141,       0,       0,       0,       0,       0,       0,      64,     859,       0,     586,     128,       0,     650,     987,     491,     154,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    5.6,   75.3,    0.0,   51.4,   11.2,    0.0,   57.0,   86.5,   43.0,   13.5,     21,      0,      0,      0,      0,      0,      0,.,.,      0,     15,.,      0,     16,      5,    20.5,    83.3,    35.4,    86.5,    20.5,    83.3,    35.4,    86.5,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250304,2025-03-04,168DC1,FREX,00,168 ,    1132,       0,       0,       0,       0,       0,       0,       0,     882,       2,     617,     157,       0,     619,    1041,     513,      91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   77.9,    0.2,   54.5,   13.9,    0.0,   54.7,   92.0,   45.3,    8.0,     21,      0,      0,      0,      0,      0,      0,      0,.,.,     16,.,      0,     17,      5,    20.8,    88.7,    35.5,    92.0,    20.8,    88.5,    35.5,    91.8,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250218,2025-02-18,168DC1,FREX,00,168 ,    2020,       0,       0,       0,       0,       0,       0,     107,    1814,       0,     905,     143,       0,    1012,    1957,    1008,      63,      56,       0,       0,       0,       0,       0,       0,      32,     200,       0,     114,    -125,       0,     146,      75,     -90,     -19,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    5.3,   89.8,    0.0,   44.8,    7.1,    0.0,   50.1,   96.9,   49.9,    3.1,     28,      0,      0,      0,      0,      0,      0,.,.,      0,     20,.,      0,     22,      6,    13.0,    93.1,    23.8,    96.9,    13.0,    93.1,    23.8,    96.9,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250211,2025-02-11,168DC1,FREX,00,168 ,    1964,       0,       0,       0,       0,       0,       0,      75,    1614,       0,     791,     268,       0,     866,    1882,    1098,      82,     274,       0,       0,       0,       0,       0,       0,      -3,     273,       0,      91,      50,       0,      88,     323,     186,     -49,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    3.8,   82.2,    0.0,   40.3,   13.6,    0.0,   44.1,   95.8,   55.9,    4.2,     26,      0,      0,      0,      0,      0,      0,.,.,      0,     17,      5,      0,     18,      8,    14.4,    86.0,    26.0,    95.8,    14.4,    86.0,    26.0,    95.8,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250204,2025-02-04,168DC1,FREX,00,168 ,    1690,       0,       0,       0,       0,       0,       0,      78,    1341,       0,     700,     218,       0,     778,    1559,     912,     131,     133,       0,       0,       0,       0,       0,       0,       3,      55,       0,      43,      71,       0,      46,     126,      87,       7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    4.6,   79.3,    0.0,   41.4,   12.9,    0.0,   46.0,   92.2,   54.0,    7.8,     25,      0,      0,      0,      0,      0,      0,.,.,      0,     17,      4,      0,     19,      6,    14.8,    87.7,    26.6,    92.2,    14.8,    87.7,    26.6,    92.2,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250128,2025-01-28,168DC1,FREX,00,168 ,    1557,       0,       0,       0,       0,       0,       0,      75,    1286,       0,     657,     147,       0,     732,    1433,     825,     124,    -182,       0,       0,       0,       0,       0,       0,      75,     -51,       0,    -166,    -100,       0,     -91,    -151,     -91,     -31,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    4.8,   82.6,    0.0,   42.2,    9.4,    0.0,   47.0,   92.0,   53.0,    8.0,     21,      0,      0,      0,      0,      0,      0,.,.,      0,     16,.,      0,     17,      4,    15.6,    92.0,    26.9,    92.0,    15.6,    92.0,    26.9,    92.0,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250121,2025-01-21,168DC1,FREX,00,168 ,    1739,       0,       0,       0,       0,       0,       0,       0,    1337,       0,     823,     247,       0,     823,    1584,     916,     155,     -96,       0,       0,       0,       0,       0,       0,       0,    -100,       0,     105,      66,       0,     105,     -34,    -201,     -62,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   76.9,    0.0,   47.3,   14.2,    0.0,   47.3,   91.1,   52.7,    8.9,     26,      0,      0,      0,      0,      0,      0,      0,.,      0,     20,      5,      0,     20,      6,    15.0,    87.8,    24.7,    91.1,    15.0,    87.8,    24.7,    91.1,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250114,2025-01-14,168DC1,FREX,00,168 ,    1835,       0,       0,       0,       0,       0,       0,       0,    1437,       0,     718,     181,       0,     718,    1618,    1117,     217,     158,       0,       0,       0,       0,       0,       0,     -63,      51,       0,      70,      79,       0,       7,     130,     151,      28,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   78.3,    0.0,   39.1,    9.9,    0.0,   39.1,   88.2,   60.9,   11.8,     21,      0,      0,      0,      0,      0,      0,      0,.,      0,     16,      4,      0,     16,      5,    15.1,    86.8,    25.7,    88.2,    15.1,    86.8,    25.7,    88.2,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",250107,2025-01-07,168DC1,FREX,00,168 ,    1677,       0,       0,       0,       0,       0,       0,      63,    1386,       0,     648,     102,       0,     711,    1488,     966,     189,     308,       0,       0,       0,       0,       0,       0,     -17,     277,       0,      30,     -23,       0,      13,     254,     295,      54,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    3.8,   82.6,    0.0,   38.6,    6.1,    0.0,   42.4,   88.7,   57.6,   11.3,     20,      0,      0,      0,      0,      0,      0,.,.,      0,     14,.,      0,     15,      5,    16.7,    87.2,    29.7,    88.7,    16.7,    87.2,    29.7,    88.7,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"POLKADOT - COINBASE DERIVATIVES, LLC",250805,2025-08-05,169LM1,FREX,00,169 ,    1198,       0,       0,       0,       0,       0,       0,       0,     927,       0,     729,     200,       0,     729,    1127,     469,      71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   77.4,    0.0,   60.9,   16.7,    0.0,   60.9,   94.1,   39.1,    5.9,     21,      0,      0,      0,      0,      0,      0,      0,.,      0,     15,      4,      0,     15,      6,    25.5,    89.1,    41.6,    94.1,    25.5,    89.1,    41.6,    94.1,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"POLKADOT - COINBASE DERIVATIVES, LLC",250722,2025-07-22,169LM1,FREX,00,169 ,    1383,       0,       0,       0,       0,       0,       0,      48,    1173,      65,     886,     103,       0,     999,    1341,     384,      42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    3.5,   84.8,    4.7,   64.1,    7.4,    0.0,   72.2,   97.0,   27.8,    3.0,     21,      0,      0,      0,      0,      0,      0,.,.,.,     15,.,      0,     17,      5,    27.0,    95.1,    44.8,    97.0,    27.0,    90.4,    43.7,    92.3,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"POLKADOT - LMX LABS LLC",250225,2025-02-25,169LM1,FREX,00,169 ,    1163,       0,       0,       0,       0,       0,       0,       0,     746,       2,     624,     326,       0,     626,    1074,     537,      89,    -156,       0,       0,       0,       0,       0,       0,       0,    -159,       2,     -31,     -45,       0,     -29,    -202,    -127,      46,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   64.1,    0.2,   53.7,   28.0,    0.0,   53.8,   92.3,   46.2,    7.7,     22,      0,      0,      0,      0,      0,      0,      0,.,.,     14,      7,      0,     15,      8,    21.4,    80.2,    38.0,    92.3,    21.4,    80.1,    38.0,    92.2,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"POLKADOT - LMX LABS LLC",250218,2025-02-18,169LM1,FREX,00,169 ,    1319,       0,       0,       0,       0,       0,       0,       0,     905,       0,     655,     371,       0,     655,    1276,     664,      43,     183,       0,       0,       0,       0,       0,       0,     -30,     139,       0,     123,      65,       0,      93,     204,      90,     -21,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   68.6,    0.0,   49.7,   28.1,    0.0,   49.7,   96.7,   50.3,    3.3,     24,      0,      0,      0,      0,      0,      0,      0,.,      0,     15,      8,      0,     15,      9,    20.5,    84.5,    35.1,    94.8,    20.5,    84.5,    35.1,    94.8,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"POLKADOT - LMX LABS LLC",250211,2025-02-11,169LM1,FREX,00,169 ,    1136,       0,       0,       0,       0,       0,       0,      30,     766,       0,     532,     306,       0,     562,    1072,     574,      64,    -125,       0,       0,       0,       0,       0,       0,      30,    -300,       0,    -205,     190,       0,    -175,    -110,      50,     -15,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    2.6,   67.4,    0.0,   46.8,   26.9,    0.0,   49.5,   94.4,   50.5,    5.6,     21,      0,      0,      0,      0,      0,      0,.,.,      0,     12,      7,      0,     13,      8,    21.6,    84.1,    37.2,    94.4,    21.6,    84.1,    37.2,    94.4,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"POLKADOT - LMX LABS LLC",250204,2025-02-04,169LM1,FREX,00,169 ,    1261,       0,       0,       0,       0,       0,       0,       0,    1066,       0,     737,     116,       0,     737,    1182,     524,      79,    -445,       0,       0,       0,       0,       0,       0,       0,    -165,    -170,    -135,     -93,       0,    -305,    -428,    -140,     -17,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   84.5,    0.0,   58.4,    9.2,    0.0,   58.4,   93.7,   41.6,    6.3,     20,      0,      0,      0,      0,      0,      0,      0,.,      0,     16,.,      0,     16,      4,    22.1,    93.7,    37.4,    93.7,    22.1,    93.7,    37.4,    93.7,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"POLKADOT - LMX LABS LLC",250128,2025-01-28,169LM1,FREX,00,169 ,    1706,       0,       0,       0,       0,       0,       0,       0,    1231,     170,     872,     209,       0,    1042,    1610,     664,      96,     -50,       0,       0,       0,       0,       0,       0,       0,    -156,     170,    -145,     -73,       0,      25,     -59,     -75,       9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   72.2,   10.0,   51.1,   12.3,    0.0,   61.1,   94.4,   38.9,    5.6,     25,      0,      0,      0,      0,      0,      0,      0,.,.,     19,      4,      0,     20,      6,    23.2,    89.4,    38.7,    94.4,    17.6,    79.5,    31.6,    84.4,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"POLKADOT - LMX LABS LLC",250121,2025-01-21,169LM1,FREX,00,169 ,    1756,       0,       0,       0,       0,       0,       0,       0,    1387,       0,    1017,     282,       0,    1017,    1669,     739,      87,    -106,       0,       0,       0,       0,       0,       0,       0,     -64,       0,    -148,      -7,       0,    -148,     -71,      42,     -35,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   79.0,    0.0,   57.9,   16.1,    0.0,   57.9,   95.0,   42.1,    5.0,     29,      0,      0,      0,      0,      0,      0,      0,.,      0,     22,      5,      0,     22,      7,    17.0,    87.5,    30.7,    95.0,    17.0,    87.5,    30.7,    95.0,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"POLKADOT - LMX LABS LLC",250114,2025-01-14,169LM1,FREX,00,169 ,    1862,       0,       0,       0,       0,       0,       0,       0,    1451,       0,    1165,     289,       0,    1165,    1740,     697,     122,     550,       0,       0,       0,       0,       0,       0,       0,     541,       0,     468,      -9,       0,     468,     532,      82,      18,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   77.9,    0.0,   62.6,   15.5,    0.0,   62.6,   93.4,   37.4,    6.6,     32,      0,      0,      0,      0,      0,      0,      0,.,      0,     25,      5,      0,     25,      7,    16.1,    86.0,    28.9,    93.4,    16.1,    86.0,    28.9,    93.4,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"POLKADOT - LMX LABS LLC",250107,2025-01-07,169LM1,FREX,00,169 ,    1312,       0,       0,       0,       0,       0,       0,       0,     910,       0,     697,     298,       0,     697,    1208,     615,     104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   69.4,    0.0,   53.1,   22.7,    0.0,   53.1,   92.1,   46.9,    7.9,     24,      0,      0,      0,      0,      0,      0,      0,.,      0,     17,      5,      0,     17,      7,    21.3,    80.9,    34.6,    92.1,    21.3,    80.9,    34.6,    92.1,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"CHAINLINK - COINBASE DERIVATIVES, LLC",250805,2025-08-05,170LM1,FREX,00,170 ,    2532,       0,       0,       0,       0,       0,       0,       0,    2423,       1,    1814,      48,       0,    1815,    2472,     717,      60,     -71,       0,       0,       0,       0,       0,       0,       0,      68,       1,     -74,    -141,       0,     -73,     -72,       2,       1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.7,    0.0,   71.6,    1.9,    0.0,   71.7,   97.6,   28.3,    2.4,     35,      0,      0,      0,      0,      0,      0,      0,.,.,     33,.,      0,     34,      2,    18.1,    97.6,    32.2,    97.6,    18.1,    97.6,    32.2,    97.6,"(50 Chainlink x $15 = $750)","170LM1","FREX","170 ","F85","Combined"
"CHAINLINK - COINBASE DERIVATIVES, LLC",250729,2025-07-29,170LM1,FREX,00,170 ,    2603,       0,       0,       0,       0,       0,       0,       0,    2355,       0,    1888,     189,       0,    1888,    2544,     715,      59,    -298,       0,       0,       0,       0,       0,       0,     -25,    -270,       0,    -233,      26,       0,    -258,    -244,     -40,     -54,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   90.5,    0.0,   72.5,    7.3,    0.0,   72.5,   97.7,   27.5,    2.3,     37,      0,      0,      0,      0,      0,      0,      0,.,      0,     32,      4,      0,     32,      5,    19.0,    96.7,    34.7,    97.7,    19.0,    96.7,    34.7,    97.7,"(50 Chainlink x $15 = $750)","170LM1","FREX","170 ","F85","Combined"
