"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE",160223,2016-02-23,020604,CBT ,00,020 ,  662294,       0,   81156,    1354,  373708,  116487,   57140,   28930,  275102,   35025,    7699,    8203,       0,  503856,  574467,  158438,   87827,   20086,   -3678,   -4557,      93,  -15362,   -3950,    -921,    2370,   -5455,   24118,   -1615,     -50,       0,    5005,    9278,   15081,   10808,  100.0,    0.0,   12.3,    0.2,   56.4,   17.6,    8.6,    4.4,   41.5,    5.3,    1.2,    1.2,    0.0,   76.1,   86.7,   23.9,   13.3,     92,      0,      7,.,     45,     13,     30,     11,     11,     11,.,.,      0,     72,     64,    22.9,    48.1,    38.4,    58.5,    21.4,    44.9,    32.6,    55.1,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","FutOnly"
"LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE",160216,2016-02-16,020604,CBT ,00,020 ,  642208,    3678,   85713,    1261,  389070,  120437,   58061,   26560,  280557,   10907,    9314,    8253,       0,  498851,  565189,  143357,   77019,   10938,     318,    5999,    -781,    1187,   -1255,   -2088,   -3122,    9833,      21,    1530,     935,       0,   -2935,   12664,   13873,   -1726,  100.0,    0.6,   13.3,    0.2,   60.6,   18.8,    9.0,    4.1,   43.7,    1.7,    1.5,    1.3,    0.0,   77.7,   88.0,   22.3,   12.0,     97,.,      8,      4,     47,     14,     31,      9,     12,     10,      4,.,      0,     76,     66,    23.7,    47.7,    39.8,    57.7,    22.1,    47.6,    33.8,    57.5,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","FutOnly"
"LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE",160209,2016-02-09,020604,CBT ,00,020 ,  631270,    3360,   79714,    2042,  387883,  121692,   60149,   29682,  270724,   10886,    7784,    7318,       0,  501786,  552525,  129484,   78745,    2281,     423,    9366,    1278,    4392,    -751,    -244,    -827,   -8127,     189,       0,   -1755,       0,    5211,     -44,   -2930,    2325,  100.0,    0.5,   12.6,    0.3,   61.4,   19.3,    9.5,    4.7,   42.9,    1.7,    1.2,    1.2,    0.0,   79.5,   87.5,   20.5,   12.5,    102,.,      9,.,     48,     15,     31,     11,     13,     12,.,.,      0,     76,     71,    24.1,    46.7,    39.7,    56.3,    22.0,    46.7,    33.5,    55.5,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","FutOnly"
"LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE",160202,2016-02-02,020604,CBT ,00,020 ,  628989,    2937,   70348,     764,  383491,  122443,   60393,   30509,  278851,   10697,    7784,    9073,       0,  496575,  552569,  132414,   76420,    1142,    -284,   -1744,    -847,  -10381,    1211,      94,    3853,    7453,    -149,    -776,       0,       0,   -8490,    6018,    9632,   -4876,  100.0,    0.5,   11.2,    0.1,   61.0,   19.5,    9.6,    4.9,   44.3,    1.7,    1.2,    1.4,    0.0,   78.9,   87.9,   21.1,   12.1,    108,.,      8,.,     49,     16,     30,     13,     15,     10,.,.,      0,     78,     72,    23.9,    48.1,    38.2,    57.7,    22.3,    48.1,    32.7,    57.0,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","FutOnly"
"LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE",160126,2016-01-26,020604,CBT ,00,020 ,  627847,    3221,   72092,    1611,  393872,  121232,   60299,   26656,  271398,   10846,    8560,    9073,       0,  505065,  546551,  122782,   81296,    8510,   -3275,    5536,     771,    9111,     355,     490,    3117,    4560,     235,    -146,    -124,    -604,    9699,   11219,   -1189,   -2709,  100.0,    0.5,   11.5,    0.3,   62.7,   19.3,    9.6,    4.2,   43.2,    1.7,    1.4,    1.4,    0.0,   80.4,   87.1,   19.6,   12.9,    104,.,      9,.,     49,     15,     31,     12,     12,     10,.,.,      0,     79,     69,    24.3,    46.6,    38.8,    57.8,    22.5,    46.6,    33.4,    57.0,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","FutOnly"
"LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE",160119,2016-01-19,020604,CBT ,00,020 ,  619337,    6496,   66556,     840,  384761,  120877,   59809,   23539,  266838,   10611,    8706,    9197,     604,  495366,  535332,  123971,   84005,    4152,    1188,    -630,     625,    4112,    2997,     664,   -5112,    3001,      55,     -58,       0,      58,    1532,    6770,    2620,   -2618,  100.0,    1.0,   10.7,    0.1,   62.1,   19.5,    9.7,    3.8,   43.1,    1.7,    1.4,    1.5,    0.1,   80.0,   86.4,   20.0,   13.6,    103,.,      9,      4,     49,     14,     32,      9,     13,      8,      4,.,.,     79,     69,    24.6,    46.2,    38.4,    57.4,    22.4,    46.2,    32.7,    56.3,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","FutOnly"
"LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE",160112,2016-01-12,020604,CBT ,00,020 ,  615185,    5308,   67186,     215,  380649,  117880,   59145,   28651,  263837,   10556,    8764,    9197,     546,  493834,  528562,  121351,   86623,     969,    2571,    5213,    -522,    -598,    4059,   -6741,    5369,   -3429,   -1515,     614,    -403,     -18,    -840,   -3356,    1809,    4325,  100.0,    0.9,   10.9,    0.0,   61.9,   19.2,    9.6,    4.7,   42.9,    1.7,    1.4,    1.5,    0.1,   80.3,   85.9,   19.7,   14.1,    104,.,      9,.,     48,     13,     32,     11,     14,      8,      4,.,.,     77,     70,    25.0,    46.7,    38.9,    57.9,    22.6,    46.7,    33.1,    56.9,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","FutOnly"
"LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE",160105,2016-01-05,020604,CBT ,00,020 ,  614216,    2737,   61973,     737,  381247,  113821,   65886,   23282,  267266,   12071,    8150,    9600,     564,  494674,  531918,  119542,   82298,      40,     262,   -2061,      35,   -1863,   -2714,    1847,   -1771,    4880,   -2169,   -1769,       0,       8,   -5420,    -174,    5460,     214,  100.0,    0.4,   10.1,    0.1,   62.1,   18.5,   10.7,    3.8,   43.5,    2.0,    1.3,    1.6,    0.1,   80.5,   86.6,   19.5,   13.4,     97,.,      9,.,     47,     11,     31,      7,     16,      9,.,.,.,     71,     69,    27.3,    45.7,    41.0,    56.8,    24.6,    45.7,    34.8,    55.7,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161227,2016-12-27,042601,CBT ,00,042 , 1136039,   54887,   64877,    5140,  391882,  236015,  131498,  296212,  221322,   68757,   88333,  247165,    2174, 1038883,  976948,   97156,  159091,   14805,    -659,   14558,   -1018,   -7630,    1914,    -640,   25801,    6169,   -1467,     514,   -1881,     445,   15346,   18080,    -541,   -3275,  100.0,    4.8,    5.7,    0.5,   34.5,   20.8,   11.6,   26.1,   19.5,    6.1,    7.8,   21.8,    0.2,   91.4,   86.0,    8.6,   14.0,    243,     10,     20,      7,     55,     34,     46,     38,     37,     27,     21,     28,      8,    159,    172,    21.4,    28.5,    33.5,    39.1,    15.8,    24.2,    27.2,    31.5,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161220,2016-12-20,042601,CBT ,00,042 , 1121234,   55546,   50319,    6158,  399512,  234101,  132138,  270411,  215153,   70224,   87819,  249046,    1729, 1023537,  958868,   97697,  162366,  -18217,    5993,  -29273,    2016,   34422,  -18679,  -14065,  -31923,   47359,  -16294,    4390,   -1252,   -2700,  -18161,  -32888,     -56,   14671,  100.0,    5.0,    4.5,    0.5,   35.6,   20.9,   11.8,   24.1,   19.2,    6.3,    7.8,   22.2,    0.2,   91.3,   85.5,    8.7,   14.5,    241,     11,     18,      7,     56,     34,     46,     39,     34,     27,     21,     28,      7,    162,    166,    21.1,    28.8,    33.8,    39.1,    16.4,    24.3,    27.2,    31.1,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161213,2016-12-13,042601,CBT ,00,042 , 1139451,   49553,   79592,    4142,  365090,  252780,  146203,  302334,  167794,   86518,   83429,  250298,    4429, 1041698,  991756,   97753,  147695,  -22880,    3955,   16095,   -5958,    5723,   -2476,   -7957,   -3453,  -12198,  -13808,    2129,    5074,    -101,  -19470,  -21329,   -3410,   -1551,  100.0,    4.3,    7.0,    0.4,   32.0,   22.2,   12.8,   26.5,   14.7,    7.6,    7.3,   22.0,    0.4,   91.4,   87.0,    8.6,   13.0,    232,     12,     19,     10,     51,     36,     43,     43,     27,     27,     18,     26,      8,    158,    162,    20.3,    28.6,    32.9,    39.5,    15.7,    24.2,    25.7,    31.1,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161206,2016-12-06,042601,CBT ,00,042 , 1162331,   45598,   63497,   10100,  359367,  255256,  154160,  305787,  179992,  100326,   81300,  245224,    4530, 1061168, 1013085,  101163,  149246,    4673,    6840,    5255,  -18142,   33297,   -5286,   18027,    6093,   18049,  -16925,  -22133,   12735,   -1525,    5532,   12188,    -859,   -7515,  100.0,    3.9,    5.5,    0.9,   30.9,   22.0,   13.3,   26.3,   15.5,    8.6,    7.0,   21.1,    0.4,   91.3,   87.2,    8.7,   12.8,    236,     11,     21,     14,     54,     37,     44,     43,     28,     30,     18,     24,      7,    164,    167,    19.0,    29.6,    30.6,    39.2,    13.5,    24.3,    22.1,    29.8,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161129,2016-11-29,042601,CBT ,00,042 , 1157658,   38758,   58242,   28242,  326070,  260542,  136133,  299694,  161943,  117251,  103433,  232489,    6055, 1055636, 1000897,  102022,  156761,  -34749,   -5606,  -16530,   13096,  -17301,    2577,  -12903,   27406,  -19479,     147,  -21254,    5888,   -3722,  -20137,  -30926,  -14612,   -3823,  100.0,    3.3,    5.0,    2.4,   28.2,   22.5,   11.8,   25.9,   14.0,   10.1,    8.9,   20.1,    0.5,   91.2,   86.5,    8.8,   13.5,    233,     11,     21,     15,     57,     35,     44,     44,     26,     30,     16,     23,      8,    169,    161,    20.7,    30.1,    32.0,    39.4,    15.3,    23.7,    23.9,    29.5,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161122,2016-11-22,042601,CBT ,00,042 , 1192407,   44364,   74772,   15146,  343371,  257965,  149036,  272288,  181422,  117104,  124687,  226601,    9777, 1075773, 1031823,  116634,  160584,   17839,    6697,  -17078,    1928,    8341,    9381,    8324,  -69105,  -31588,   49516,    -470,   -8840,    2836,    8067,   14479,    9772,    3360,  100.0,    3.7,    6.3,    1.3,   28.8,   21.6,   12.5,   22.8,   15.2,    9.8,   10.5,   19.0,    0.8,   90.2,   86.5,    9.8,   13.5,    244,     16,     20,     14,     60,     33,     45,     45,     31,     38,     15,     23,     11,    176,    176,    19.3,    28.3,    30.0,    37.7,    14.1,    22.3,    22.4,    28.3,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161115,2016-11-15,042601,CBT ,00,042 , 1174568,   37667,   91850,   13218,  335030,  248584,  140712,  341393,  213010,   67588,  125157,  235441,    6941, 1067706, 1017344,  106862,  157224,  -35239,   -1503,   13000,      94,   14656,   10235,  -16443,  -92867,   -2052,   17750,   49388,  -63096,    1932,  -26993,  -38580,   -8246,    3341,  100.0,    3.2,    7.8,    1.1,   28.5,   21.2,   12.0,   29.1,   18.1,    5.8,   10.7,   20.0,    0.6,   90.9,   86.6,    9.1,   13.4,    251,     15,     24,     13,     56,     37,     43,     46,     30,     38,     18,     25,     12,    175,    182,    20.3,    25.0,    31.9,    34.9,    17.5,    22.4,    27.6,    29.6,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161108,2016-11-08,042601,CBT ,00,042 , 1209807,   39170,   78850,   13124,  320374,  238349,  157155,  434260,  215062,   49838,   75769,  298537,    5009, 1094699, 1055924,  115108,  153883,  -51146,  -12238,   11503,    3126,  -20708,  -49122,   13715,  -11438,   45839,  -41187,   17601,  -32685,      84,  -51045,  -48727,    -101,   -2419,  100.0,    3.2,    6.5,    1.1,   26.5,   19.7,   13.0,   35.9,   17.8,    4.1,    6.3,   24.7,    0.4,   90.5,   87.3,    9.5,   12.7,    261,     16,     26,     11,     56,     35,     48,     45,     38,     38,     18,     27,      9,    177,    190,    20.1,    26.6,    31.9,    34.8,    18.7,    24.2,    28.2,    31.3,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161101,2016-11-01,042601,CBT ,00,042 , 1260953,   51408,   67347,    9998,  341082,  287471,  143440,  445698,  169223,   91025,   58168,  331222,    4925, 1145744, 1104651,  115209,  156302,   13092,    8225,  -25375,    2743,   -2851,   -6638,    2763,  -34557,   14229,   27111,    2159,    2831,   -2507,    3086,   15157,   10006,   -2065,  100.0,    4.1,    5.3,    0.8,   27.0,   22.8,   11.4,   35.3,   13.4,    7.2,    4.6,   26.3,    0.4,   90.9,   87.6,    9.1,   12.4,    247,     16,     23,     11,     54,     35,     45,     48,     28,     31,     17,     26,      9,    168,    175,    25.1,    28.0,    35.9,    41.4,    19.8,    25.7,    28.6,    34.8,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161025,2016-10-25,042601,CBT ,00,042 , 1247861,   43183,   92722,    7255,  343933,  294109,  140677,  480255,  154994,   63914,   56009,  328391,    7432, 1142658, 1089494,  105203,  158367,  -58406,  -10622,   24134,   -2291,   19426,  -13015,   -9990,  -21446,  -16339,  -27727,   -2811,  -17886,     877,  -54584,  -62237,   -3822,    3831,  100.0,    3.5,    7.4,    0.6,   27.6,   23.6,   11.3,   38.5,   12.4,    5.1,    4.5,   26.3,    0.6,   91.6,   87.3,    8.4,   12.7,    252,     15,     27,     10,     52,     39,     47,     47,     29,     30,     17,     26,     10,    171,    178,    28.8,    28.2,    38.9,    40.2,    24.3,    26.0,    32.9,    35.1,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161018,2016-10-18,042601,CBT ,00,042 , 1306267,   53805,   68588,    9546,  324507,  307124,  150667,  501701,  171333,   91641,   58820,  346277,    6555, 1197242, 1151731,  109025,  154536,   33495,  -30954,    6265,     618,   16973,   25204,   -4601,   56767,   -7456,   10912,   -2180,    5032,   -6615,   40920,   29359,   -7425,    4136,  100.0,    4.1,    5.3,    0.7,   24.8,   23.5,   11.5,   38.4,   13.1,    7.0,    4.5,   26.5,    0.5,   91.7,   88.2,    8.3,   11.8,    258,     18,     27,      9,     49,     41,     44,     46,     31,     29,     18,     28,     10,    171,    179,    25.8,    27.3,    36.0,    41.9,    21.8,    25.1,    29.1,    33.2,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161011,2016-10-11,042601,CBT ,00,042 , 1272772,   84759,   62323,    8928,  307534,  281920,  155268,  444934,  178789,   80729,   61000,  341245,   13170, 1156322, 1122372,  116450,  150400,  163353,   31716,  -21457,    3234,   -5077,   39062,    1833,   75415,    2829,   47349,    6553,   78626,    7303,  168326,  158779,   -4973,    4574,  100.0,    6.7,    4.9,    0.7,   24.2,   22.1,   12.2,   35.0,   14.0,    6.3,    4.8,   26.8,    1.0,   90.9,   88.2,    9.1,   11.8,    250,     20,     21,      9,     46,     40,     44,     45,     31,     28,     20,     26,     11,    172,    170,    25.9,    28.6,    35.1,    41.3,    20.4,    26.2,    27.3,    32.6,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",161004,2016-10-04,042601,CBT ,00,042 , 1109419,   53043,   83780,    5694,  312611,  242858,  153435,  369519,  175960,   33380,   54447,  262619,    5867,  987996,  963593,  121423,  145826,   90820,   18148,  -41426,     819,    4533,   77657,   17915,   55949,    8426,   -4549,   -7606,   30618,     986,   86195,   90446,    4625,     374,  100.0,    4.8,    7.6,    0.5,   28.2,   21.9,   13.8,   33.3,   15.9,    3.0,    4.9,   23.7,    0.5,   89.1,   86.9,   10.9,   13.1,    248,     19,     28,      8,     48,     38,     46,     41,     31,     27,     17,     26,      9,    165,    173,    24.9,    27.8,    36.0,    36.3,    23.4,    22.7,    31.8,    29.6,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",160927,2016-09-27,042601,CBT ,00,042 , 1018599,   34895,  125206,    4875,  308078,  165201,  135520,  313570,  167534,   37929,   62053,  232001,    4881,  901801,  873147,  116798,  145452,   52879,    1820,   35419,   -3373,    9477,    7802,   -5620,   43600,   21417,     172,    6060,   -9378,     692,   52828,   47131,      51,    5748,  100.0,    3.4,   12.3,    0.5,   30.2,   16.2,   13.3,   30.8,   16.4,    3.7,    6.1,   22.8,    0.5,   88.5,   85.7,   11.5,   14.3,    239,     11,     32,      6,     52,     35,     45,     38,     32,     26,     15,     24,      8,    149,    175,    20.8,    19.9,    32.1,    27.6,    18.4,    18.7,    27.9,    25.5,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",160920,2016-09-20,042601,CBT ,00,042 ,  965720,   33075,   89787,    8248,  298601,  157399,  141140,  269970,  146117,   37757,   55993,  241379,    4189,  848973,  826016,  116747,  139704,   -7422,  -22235,    5522,      44,  -25582,  -13359,   18660,   14930,  -32556,    2330,    2093,   22726,     825,   -8935,    4192,    1513,  -11614,  100.0,    3.4,    9.3,    0.9,   30.9,   16.3,   14.6,   28.0,   15.1,    3.9,    5.8,   25.0,    0.4,   87.9,   85.5,   12.1,   14.5,    249,     11,     34,      7,     52,     34,     46,     40,     35,     30,     16,     27,      9,    156,    185,    19.5,    20.4,    31.0,    28.9,    17.3,    19.8,    26.1,    26.3,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",160913,2016-09-13,042601,CBT ,00,042 ,  973142,   55310,   84265,    8204,  324183,  170758,  122480,  255040,  178673,   35427,   53900,  218653,    3364,  857908,  821824,  115234,  151318,  -74774,   -1163,  -19518,   -7666,  -15916,  -19115,   -9670,  -34126,  -27527,   -8765,    1588,    9679,     822,  -74896,  -81760,     122,    6986,  100.0,    5.7,    8.7,    0.8,   33.3,   17.5,   12.6,   26.2,   18.4,    3.6,    5.5,   22.5,    0.3,   88.2,   84.5,   11.8,   15.5,    236,     14,     29,      8,     50,     32,     43,     38,     33,     30,     14,     26,      9,    155,    171,    19.0,    18.6,    30.5,    27.2,    16.8,    18.4,    26.3,    25.6,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",160906,2016-09-06,042601,CBT ,00,042 , 1047916,   56473,  103783,   15870,  340099,  189873,  132150,  289166,  206200,   44192,   52312,  208974,    2542,  932804,  903584,  115112,  144332,  -62356,   19593,    4181,   -6033,   15127,    -987,   -8161,    2753,   -4894,  -41771,  -43735,    1264,   -1569,  -63796,  -57970,    1440,   -4386,  100.0,    5.4,    9.9,    1.5,   32.5,   18.1,   12.6,   27.6,   19.7,    4.2,    5.0,   19.9,    0.2,   89.0,   86.2,   11.0,   13.8,    243,     12,     31,     12,     48,     35,     45,     39,     37,     29,     14,     26,      7,    152,    184,    20.1,    17.4,    31.0,    26.4,    19.0,    17.2,    27.8,    25.0,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",160830,2016-08-30,042601,CBT ,00,042 , 1110272,   36880,   99602,   21903,  324972,  190860,  140311,  286413,  211094,   85963,   96047,  207710,    4111,  996600,  961554,  113672,  148718,  -33177,  -12244,   12002,    8320,   10662,   -9620,   -4943,   -1293,  -21887,  -17478,   -7807,     889,    1489,  -23294,  -31228,   -9883,   -1949,  100.0,    3.3,    9.0,    2.0,   29.3,   17.2,   12.6,   25.8,   19.0,    7.7,    8.7,   18.7,    0.4,   89.8,   86.6,   10.2,   13.4,    245,     12,     31,     15,     47,     38,     42,     40,     33,     36,     19,     24,      9,    163,    184,    20.3,    18.2,    31.3,    27.5,    17.7,    17.0,    26.6,    25.0,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",160823,2016-08-23,042601,CBT ,00,042 , 1143449,   49124,   87600,   13583,  314310,  200480,  145254,  287706,  232981,  103441,  103854,  206821,    2622, 1019894,  992782,  123555,  150667,   30169,   -4641,   -9441,    2822,  -29258,     854,     226,   -2838,  -15050,   41726,   12708,    3274,     280,   21025,   24691,    9144,    5478,  100.0,    4.3,    7.7,    1.2,   27.5,   17.5,   12.7,   25.2,   20.4,    9.0,    9.1,   18.1,    0.2,   89.2,   86.8,   10.8,   13.2,    247,     10,     32,     17,     47,     38,     47,     36,     39,     32,     20,     23,      8,    168,    183,    20.5,    16.7,    30.7,    25.9,    18.9,    16.4,    27.5,    24.3,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",160816,2016-08-16,042601,CBT ,00,042 , 1113280,   53765,   97041,   10761,  343568,  199626,  145028,  290544,  248031,   61715,   91146,  203547,    2342,  998869,  968091,  114411,  145189,    8713,   26720,    -804,    3293,    -561,   -9632,   -5663,    5914,   12383,    4801,  -26878,    -429,    1200,    8826,    5149,    -113,    3564,  100.0,    4.8,    8.7,    1.0,   30.9,   17.9,   13.0,   26.1,   22.3,    5.5,    8.2,   18.3,    0.2,   89.7,   87.0,   10.3,   13.0,    246,     10,     32,     10,     46,     39,     49,     32,     45,     29,     20,     22,      8,    159,    183,    23.1,    16.8,    33.5,    24.9,    21.7,    16.1,    30.0,    23.6,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
"2-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE",160809,2016-08-09,042601,CBT ,00,042 , 1104567,   27045,   97845,    7468,  344129,  209258,  150691,  284630,  235648,   56914,  118024,  203976,    1142,  990043,  962942,  114524,  141625,   10602,   -4351,   -7107,    1031,   -8023,    2122,    3877,  -13145,  -10991,   24118,    9036,   -5788,    -539,   12004,    6723,   -1402,    3879,  100.0,    2.4,    8.9,    0.7,   31.2,   18.9,   13.6,   25.8,   21.3,    5.2,   10.7,   18.5,    0.1,   89.6,   87.2,   10.4,   12.8,    253,      8,     34,      7,     48,     40,     50,     34,     46,     31,     21,     22,      6,    161,    186,    22.4,    17.4,    34.2,    25.5,    21.6,    16.6,    31.3,    23.9,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","FutOnly"
